"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,6006,64,"12523854",昱瑞企業股份有限公司,台北巿,台北巿南京東路３段２８５號６樓,"02-27190891",M,J,L,E,M,E,M,E,L,F
E,6006,65,"80396102",億風實業股份有限公司,桃園市,桃園市桃園區經國路８３８號９樓之１,"03-3261299",M,K,M,J,M,J,M,I,M,H
E,6006,66,"05719810",逸風實業股份有限公司　,桃園市,桃園市蘆竹區內厝村大豐街４８號,"03-3261299",L,F,L,A,L,A,K,A,K,A
E,6006,67,"42652849",博比克國際貿易有限公司,臺北市,臺北市中山區松江路１３９號９樓,"02-25168895",L,L,M,K,M,I,L,I,L,J
E,6006,68,"54983295",美商柏爾紡織材料股份有限公司台灣分公司,桃園市,桃園市中壢區青埔六街２５２號２樓,"+886-3-4531576",L,L,L,L,M,M,M,M,M,M
E,6006,69,"23134451",非司比有限公司,臺北巿,臺北巿中山區吉林路４５３之一號２樓,"02-2593-2453",M,L,M,L,M,K,M,K,M,K
E,6006,70,"04740392",加敬有限公司,台北巿,台北巿仁愛路四段１０１號１２樓之１,"02-2299-7291",M,L,L,L,M,L,M,L,L,L
E,6006,71,"23626511",白適可有限公司,桃園市,桃園市桃園區中正路一二四九號十六樓之二,"03-3570699",L,M,L,L,L,L,L,M,L,M
E,6006,72,"16091786",香港商得匯貿易有限公司台灣分公司,台北市,台北市中山區林森北路５７５號４樓之２,"02-2591-5149",M,L,M,K,M,J,M,K,L,J
E,6006,73,"16669204",承宗貿易有限公司,新北市,新北市三重區中華路２６號１樓,"02-29882693-4",M,L,M,J,M,H,M,I,L,J
E,6006,74,"07648968",翊祥實業股份有限公司,臺北市,臺北市信義區東興路５９號８樓,"02-77370399",L,L,M,J,M,J,L,J,M,I
E,6006,75,"11825825",嘉裕股份有限公司,臺北巿,臺北巿大安區仁愛路四段二十五號７樓,"02-27113171",J,L,C,J,C,J,D,K,A,J
E,6006,76,"54860717",大維國貿有限公司,新北市,新北市新店區北新路三段２０７號１４樓,"02-29174000",M,M,M,L,M,L,M,L,M,K
E,6006,77,"20750037",運佳企業有限公司,臺北市,臺北市內湖區內湖路１段３６０巷８號５樓,"02-26273338",M,L,M,L,L,L,L,L,M,K
E,6006,78,"07630448",家泰綢布有限公司,台北巿,台北巿士林區葫蘆街一三二號一樓,"02-28161606-9",M,L,L,I,M,J,L,I,M,H
E,6006,79,"29121209",荃貫有限公司,彰化縣,彰化縣北斗鎮興農路１段４２６巷７７號,"04-8871680",M,L,M,L,L,L,M,L,M,M
E,6006,80,"80422018",暐鉎股份有限公司,臺中市,臺中市西區臺灣大道２段３０９號２３樓,"04-23265581",M,L,M,J,M,K,L,K,M,K
E,6006,81,"28965588",全宸科技股份有限公司,桃園市,桃園市楊梅區瑞坪里瑞坪路177號2樓,"03-4681172",L,J,M,M,M,M,M,M,M,M
E,6006,82,"12701273",詮崴紡織科技有限公司,臺中市,臺中市西屯區福科路５４９號,"04-2461-1691",M,L,M,L,M,L,M,L,M,L
E,6006,83,"66501589",昶豐興業有限公司,新北市,新北市板橋區金門街３７９巷２５號５樓,"02-26861700",M,L,M,K,M,L,M,M,M,M
E,6006,84,"36123364",昶和纖維興業股份有限公司,桃園市,桃園市蘆竹區南崁路１段２７７號,"03-3222248",H,E,D,A,E,A,L,G,K,F
E,6006,85,"53155328",常翔實業股份有限公司,臺中市,臺中市北屯區中清路２段１０２０號５樓,"04-24265538",M,L,M,L,M,L,M,L,M,L
E,6006,86,"53137618",長鑫織造股份有限公司,雲林縣,雲林縣虎尾鎮惠來里惠來路１之２號,"05-6220826",M,M,M,L,L,M,I,M,L,M
E,6006,87,"54313423",長威企業有限公司,新北市,新北市新莊區中正路７０８之１８號５樓,"02-22789368",M,L,M,J,M,J,M,J,M,J
E,6006,88,"89478300",佳尼特股份有限公司,臺北巿,臺北巿松山區南京東路四段１號９樓,"02-25465088",M,L,M,K,L,J,L,J,L,I
E,6006,89,"86999988",祺乃特實業有限公司,台南巿,台南巿安南區溪心里海佃路二段７６６巷１０號一樓,"06-2472166",M,M,H,J,H,H,M,M,I,K
E,6006,90,"30831185",加麗工業股份有限公司,臺北市,臺北市大安區復興南路２段３４７號１樓　　　　　,"02-27020311",M,L,J,L,L,L,L,L,L,K
E,6006,91,"24834544",集塔國際有限公司,臺中市,臺中市南屯區文心南六路２１巷２０之７號１樓,"04-24750151",M,L,M,M,M,M,M,M,M,M
E,6006,92,"12528106",至傑貿易有限公司,桃園市,桃園市龜山區大湖路４０８巷１２弄２６號,"03-3273677",M,L,M,K,M,J,M,J,M,J
E,6006,93,"22974293",辰淇有限公司,新北市,新北市三重區中正北路５９８巷６號,"02-27111108",M,L,M,L,M,L,M,L,M,K
E,6006,94,"54529964",欣同一股份有限公司,新北市,新北市新莊區中正路新建巷５３之４號,"02-29062292",M,L,M,L,M,L,L,K,L,K
E,6006,95,"07684605",振偉布業有限公司,台北巿,台北巿延平北路２段６０巷７號３樓,"02-25518130",M,L,M,L,M,K,M,K,M,K
E,6006,96,"79971367",辰星布業有限公司,彰化縣,彰化縣社頭鄉湳底村員集路三段四六七巷一○八號,"04-8710711",M,L,M,L,M,L,M,L,M,L
E,6006,97,"84778216",承于實業有限公司,臺北巿,臺北巿松山區南京東路５段１６４號４樓,"02-87879922",M,K,M,I,L,H,M,J,M,J
E,6006,98,"24259909",政嘉針織有限公司,新北市,新北市樹林區鎮前街３７５號１樓,"02-86867798",M,L,M,L,M,L,M,K,M,K
E,6006,99,"24935352",成紡實業有限公司,臺北市,臺北市大安區復興南路２段３４７號１樓,"02-27388322",M,L,L,L,M,M,M,M,M,M
E,6006,100,"97112430",長益國際實業有限公司,台北市,台北市大同區民族西路４９號１樓,"02-25970266",M,L,L,L,L,L,L,L,M,K
E,6006,101,"27594321",辰品國際開發有限公司,新竹市,新竹市北區中正路２９８號７樓之５,"03-5240899",L,L,L,L,L,L,L,L,L,L
E,6006,102,"23575371",辰昇企業有限公司,新北市,新北市新莊區思源路一七五號四樓,"02-29974587",M,L,L,L,L,L,M,L,M,L
E,6006,103,"16573833",程墩興業有限公司,桃園市,桃園市八德區思源街９５號,"03-3774107",M,L,M,K,M,K,M,J,M,J
E,6006,104,"42596782",程瑋實業有限公司,彰化縣,彰化縣和美鎮道周路５３２之１２號１１樓,"04-7564385",M,L,M,K,M,K,M,K,M,K
E,6006,105,"72055019",佳和實業股份有限公司,臺南市,臺南市新市區三舍里２０７號,"06-599-1911",I,A,B,A,E,A,F,A,G,A
E,6006,106,"86300744",加連登實業股份有限公司,臺北市,臺北市內湖區洲子街１０１號１樓,"02-2659-2198",L,L,I,K,H,L,I,K,I,L
E,6006,107,"86779274",佳泰興實業有限公司,新北市,新北市三重區重新路５段４６２號,"06-6890916-8",M,K,M,K,M,J,M,I,M,K
E,6006,108,"22775013",甲乙織造股份有限公司,雲林縣,雲林縣斗六巿復興路６９號,"05-5575545",L,M,L,L,K,L,M,L,L,M
E,6006,109,"13065981",江曄有限公司,臺北市,臺北市中山區遼寧街１２８巷１７號,"02-8966-6522",M,K,L,H,M,H,M,K,M,K
E,6006,110,"23895395",橋華實業股份有限公司,台北巿,台北巿松山區八德路３段１０６巷１號２樓,"02-25706128",M,E,M,A,L,A,L,A,L,A
E,6006,111,"70560589",蕎鴻企業有限公司,台北市,台北市中山區中山北路２段４６號１０樓,"02-25620656",L,L,M,J,M,K,L,K,M,J
E,6006,112,"39604416",喜可工業股份有限公司,新北市,新北市土城區土城工業區自強街二五、二五之一號五樓,"02-22684590",M,K,M,H,L,I,L,H,L,I
E,6006,113,"54750768",麒暉企業股份有限公司,臺中市,臺中市后里區泉州路３５號２樓,"04-25565128",M,J,L,H,L,G,L,H,L,I
E,6006,114,"23152865",謙武針織實業有限公司,台北巿,台北巿大同區承德路二段８１號１４樓之１,"02-82263150",M,K,M,J,L,I,M,J,M,J
E,6006,115,"22058791",乾義興業有限公司,台中市,台中市東區旱溪街４６３號,"04-22113762",L,I,L,D,L,G,L,H,L,H
E,6006,116,"52750720",銓有工業股份有限公司,苗栗縣,苗栗縣公館鄉館中村成功路１０號１樓　,"037-238868",M,L,M,K,M,K,M,J,M,J
E,6006,117,"86091319",錦群實業股份有限公司,新北市,新北市泰山區泰林路二段１４８號,"02-29093777",L,H,L,A,L,A,L,A,L,A
E,6006,118,"84538949",金祥順企業股份有限公司,桃園市,桃園市桃園區中正路１３５１號１１樓,"03-3010808",L,K,M,I,M,I,M,H,M,H
E,6006,119,"34557673",錦紅實業股份有限公司,新北市,新北市樹林區武林街１５號,"02-26862806",M,M,M,L,M,J,M,H,L,F
E,6006,120,"96861300",其芳貿易有限公司,臺中市,臺中市大雅區橫山里永和路一○七︱一○號一樓,"04-25691119",M,M,L,L,L,L,L,J,L,K
E,6006,121,"70361505",豐利泰實業有限公司,新北市,新北市三重區重新路５段６４６號１２樓之１,"02-29998733",L,K,M,J,M,J,M,J,M,J
E,6006,122,"84301276",卓蓉實業有限公司,臺北巿,臺北巿中山區長安東路二段一八九號六樓之一,"02-27403959",M,L,L,L,M,M,M,M,M,M
E,6006,123,"51234234",全成製帽廠股份有限公司,台中巿,台中巿西屯區西墩里西屯路３段５２之１號,"04-27014108",L,B,K,A,L,A,L,A,L,A
E,6006,124,"16030748",全立普有限公司,新北市,新北市三重區仁義街３０１號１樓,"02-82873658",M,L,M,M,M,L,M,L,M,L
E,6006,125,"85799358",全美手套工業股份有限公司,高雄市,高雄市鳳山區曹公路１５號８樓之３,"07-8713128-9",L,L,L,J,L,J,L,J,L,J
E,6006,126,"22654778",朱林興業股份有限公司,臺北巿,臺北巿中山區民生東路１段４３號７樓,"02-2563-8755",M,L,L,J,M,I,M,I,L,H
E,6006,127,"28334605",駿億安國際有限公司,臺北市,臺北市信義區基隆路１段１４７巷５２號３樓,"02-27495789",M,L,M,L,M,L,M,M,M,M
E,6006,128,"89291375",峻宜有限公司,新北市,新北市新莊區化成路７４６巷４３號,"02-85220269",M,L,L,L,L,L,L,L,L,L
E,6006,129,"22222195",全有織造廠股份有限公司,新北市,新北市八里區觀海大道２１９號,"02-26194660",J,G,H,A,I,A,H,A,H,A
E,6006,130,"80269648",鍾驊有限公司,台北市,台北市大同區寧夏路１４５號１１樓之１,"02-25575686",M,M,M,L,M,M,M,L,M,L
E,6006,131,"12685956",鐘盟企業有限公司,新北市,新北市林口區興林二街１５號６樓,"02-26023666",M,L,L,K,L,K,M,L,L,K
E,6006,132,"22914985",崇銘紡織企業有限公司,臺中市,臺中市沙鹿區永寧路２９９號１樓,"04-26657558",L,H,L,C,L,B,L,A,L,C
E,6006,133,"28440296",中紡科技實業股份有限公司,臺北市,臺北市信義區基隆路１段２００號１０樓,"02-23458855",F,A,A,A,A,A,A,A,C,A
E,6006,134,"36075834",佳麟實業有限公司,新北市,新北市新莊區新樹路３３號,"02-29067377",M,L,M,L,M,L,L,K,M,J
E,6006,135,"70795328",美商達龍股份有限公司台灣分公司,台北市,台北市萬華區康定路６４號８樓,"02-2361-1566",L,I,L,G,L,F,L,F,L,D
E,6006,136,"69506721",豐貿國際有限公司,桃園市,桃園市蘆竹區大興路２８２號,"03-3136833",M,L,M,K,L,J,L,J,M,L
E,6006,137,"28177773",宥閎企業有限公司,臺北市,臺北市內湖區新湖二路３３７號４樓,"02-27911608",M,F,L,A,L,A,L,A,L,A
E,6006,138,"11547230",高林實業股份有限公司,臺北巿,臺北巿松山區敦化北路２０１之１號６樓,"02-27125311",I,L,E,K,E,J,D,I,C,H
E,6006,139,"22811778",綠星實業股份有限公司,嘉義縣,嘉義縣大林鎮明華里湖底路７３號,"05-2659640",L,L,L,L,L,L,L,L,L,L
E,6006,140,"27898859",彩昱企業有限公司,新北市,新北市中和區立德街１１１號５樓,"02-22238825",M,L,M,J,M,I,M,J,M,I
E,6006,141,"80166354",力與美實業股份有限公司,臺北市,臺北市內湖區基湖路３５巷１３號５樓,"02-87511838",M,J,L,I,L,I,L,I,L,J
E,6006,142,"29146047",勛創有限公司,新北市,新北市中和區圓通路３６９巷１３０號３樓,"02-22431641",M,M,M,L,M,L,M,L,M,L
E,6006,143,"16623828",錸元興業股份有限公司,桃園市,桃園市桃園區興華路１０號三樓,"03-3750192",M,L,M,K,L,K,M,K,L,K
E,6006,144,"70838213",年德紡織企業有限公司,台北市,台北市松山區民生東路四段５４號１０樓之１０,"02-2715-1880",M,L,M,J,M,K,M,J,L,J
E,6006,145,"09486095",喬其貿易有限公司,台北巿,台北巿仁愛路４段４２５之１號５樓,"02-27720988",L,L,L,K,M,L,M,L,M,L
E,6006,146,"27593857",宇恒貿易有限公司,臺中市,臺中市外埔區大同里中山路２２０巷３號１樓,"04-26830693",L,L,L,K,L,K,L,K,L,K
E,6006,147,"07668443",盈的紡織股份有限公司,台北巿,台北巿民權西路７０號１１樓,"02-25415588",M,L,L,J,L,J,L,J,M,I
E,6006,148,"28679683",冠榮欣業紡織股份有限公司,臺北市,臺北市大同區西寧北路６２之５號３樓、３樓之２,"02-25556528",M,K,M,J,M,J,M,L,M,L
E,6006,149,"25148199",紡冠有限公司,新北市,新北市中和區圓通路２３２巷４號２樓,"02-22485422",M,L,M,K,M,L,M,L,M,L
E,6006,150,"22697191",銧杰企業有限公司,新北市,新北市板橋區中山路二段６０巷１弄１１號１樓,"02-29587213",M,L,M,K,M,K,M,J,M,J
E,6006,151,"70359331",興爵股份有限公司,新北市,新北市汐止區新台五路一段９７號２２樓之６,"02-2697-1390",M,L,M,J,M,J,M,J,M,H
E,6006,152,"70490640",協甬企業有限公司,桃園市,桃園市桃園區同德六街８９號７樓,"03-3582651",M,L,M,L,L,L,L,L,L,K
E,6006,153,"16975787",喬宏實業有限公司,新北市,新北市三重區集美街１２６巷１６號,"02-29702725",L,L,M,L,M,L,M,L,M,L
E,6006,154,"28835050",三亨紡織有限公司,臺北市,臺北市中正區忠孝東路２段１００號１１樓、１１樓之１,"02-23222760",M,J,M,J,M,F,L,J,L,I
E,6006,155,"97468369",大芳國際開發有限公司,台北市,台北市士林區重慶北路４段８１之１４號,"02-2811-8337",L,L,L,L,L,L,L,L,L,L
E,6006,156,"04994965",大輔企業有限公司,臺北市,臺北市中山區林森北路５５４號１０樓,"02-25930028",L,L,L,K,L,J,L,L,L,L
E,6006,157,"42737761",大維實業有限公司,新北巿,新北巿板橋區漢生東路３２６巷２弄３之１號,"02-29521169",L,M,K,L,L,L,M,M,M,M
E,6006,158,"84383086",大力卜股份有限公司,臺中市,臺中市神岡區社口里中山路９２８號,"04-25629788",M,H,M,A,M,A,M,A,M,A
E,6006,159,"07430700",大原實業股份有限公司,臺北市,臺北市內湖區行善路４５８號,"02-27917456",L,L,L,J,L,H,L,H,L,D
E,6006,160,"27463355",城企國際有限公司,新北市,新北市新店區百忍里中正路２９７號１樓,"02-87978148",K,L,H,L,G,L,J,L,K,M
E,6006,161,"84950481",岱妮國際蠶絲有限公司,新北市,新北市三重區中興北街２６５號１樓,"02-85112233",J,L,G,I,H,I,J,K,J,L
E,6006,162,"25011601",丹瀧紡織股份有限公司,新北市,新北市三重區碧華街１９８號,"02-28575524",M,L,M,L,M,L,L,K,M,J
E,6006,163,"13001973",達和國際實業有限公司,桃園市,桃園市桃園區民安路１１２之５號６樓　　,"03-3472588",M,K,M,I,M,H,M,I,M,G
E,6006,164,"97475024",迪亞有限公司,　臺北,　臺北市大同區延平北路１段８３號７樓之２　,"02-25523245",L,L,L,L,L,L,L,L,L,L
E,6006,165,"97093074",謙大國際有限公司,台北巿,台北巿內湖區成功路４段３０巷２０號２樓,"02-87916889",M,L,M,L,M,L,M,M,M,M
E,6006,166,"12494680",岱慶股份有限公司,新北市,新北市淡水區中正東路１段３巷２７號５樓,"02-2628-3636",M,L,L,L,L,L,L,L,L,L
E,6006,167,"73686632",得力實業股份有限公司,臺南市,臺南市新市區三舍里２４０號,"06-5992866",C,A,A,A,C,A,H,A,I,A
E,6006,168,"55878518",隆典實業股份有限公司,臺中市,臺中市太平區工業二十路９７號,"04-22712711",M,I,L,G,L,G,M,F,L,F
E,6006,169,"16550347",得維紡織品股份有限公司,臺中市,臺中市西屯區協和里工業區３６路３３之１號,"04-23505001",M,K,M,J,M,J,M,J,M,J
E,6006,170,"89686594",得林紡織股份有限公司,臺中巿,臺中巿西屯區福林里福科路５４９號２樓,"04-24611577",M,L,M,L,L,L,M,K,M,L
E,6006,171,"27745658",晶塩國際有限公司,臺北市,臺北市大同區民權西路１１８巷２號１１樓之５,"02-25577969",M,L,M,L,M,L,M,L,M,M
E,6006,172,"28168577",詳鴻國際有限公司,新北市,新北市新莊區五權一路１號８樓之９,"02-77160633",M,L,M,K,M,K,M,J,L,K
E,6006,173,"84758838",寶今實業有限公司,台北巿,台北巿大同區承德路３段７２號２樓,"02-25952663",M,K,M,J,L,J,M,J,M,J
E,6006,174,"53403354",翔旭國際股份有限公司,新北市,新北市新店區寶橋路２３２巷４號１樓,"02-66005699",L,K,L,H,L,I,L,I,L,K
E,6006,175,"42632730",鼎隆國際有限公司,臺北市,臺北市松山區南京東路３段２８７號１０樓,"0910-009834",M,L,L,K,M,L,M,L,L,L
E,6006,176,"22179633",沛億股份有限公司,台中市,台中市西屯區工業區１６路７號１樓,"04-2359-2611",L,L,L,J,L,I,L,I,L,J
E,6006,177,"23573401",瑋霖有限公司,台北市,台北市中山區民權東路三段１２號７樓之１,"02-2516-4766",L,K,L,J,L,J,L,J,L,I
E,6006,178,"28460996",敦邁企業有限公司,臺北市,臺北市大安區仁愛路４段３００巷３５弄１０號,"02-77304078",M,L,M,L,M,K,M,K,M,J
E,6006,179,"28315348",東昇纖維實業有限公司,新北市,新北市中和區中正路７６２號６樓,"02-22253886",M,L,M,I,L,H,M,H,M,I
E,6006,180,"28456584",達科企業有限公司,臺北市,臺北市北投區中央南路１段３號,"02-85096019",M,L,M,L,M,L,M,L,M,L
