"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,8517,41,"24490175",安達鑫科技有限公司,臺北市,臺北市大同區長安西路１９１號４樓,"02-26027710",L,L,L,L,L,L,L,L,L,L
E,8517,42,"28141184",承洋開發科技有限公司,新北市,新北市蘆洲區民族路３１號１１樓之１６,"02-22821966",L,L,M,L,M,L,M,L,M,L
E,8517,43,"89593343",凌華科技股份有限公司,新北市,新北市中和區建一路一六六號九樓．九樓之一．之二．之三　　,"02-82265877",A,A,A,A,A,A,A,A,A,A
E,8517,44,"27843840",艾德科技有限公司,苗栗縣,苗栗縣苗栗市國華路２１０號,"037-269585",L,L,L,L,L,L,L,L,L,L
E,8517,45,"53101132",煥德科技股份有限公司,臺北市,臺北市大安區仁愛路４段１０９號５樓,"02-27721181",L,I,J,G,L,E,L,E,L,D
E,8517,46,"23817434",銓盛電子股份有限公司,新北市,新北市三重區重新路五段六○九巷十四號四樓之十八,"02-29953100",L,L,K,J,J,K,J,J,J,J
E,8517,47,"86498703",前鋒自動化股份有限公司,台北巿,台北巿建國北路２段１３７號５樓,"",L,M,L,L,L,L,L,L,L,L
E,8517,48,"16443570",璟德電子工業股份有限公司,新竹縣,新竹縣湖口鄉自強路１６號,"03-5987008",C,A,F,A,E,A,A,A,G,A
E,8517,49,"53955454",先進製衣股份有限公司,臺北市,臺北市松山區南京東路５段１８８號８樓之３,"02-27483188",L,K,L,H,L,H,L,H,M,J
E,8517,50,"96856411",易鼎股份有限公司,桃園市,桃園市中壢區松江南路１號,"03-4627101",L,F,K,A,L,A,L,A,L,A
E,8517,51,"29061602",陞瀚科技有限公司,臺北市,臺北市中山區朱崙街３４號２樓之７,"02-27210548",M,L,L,L,M,L,M,L,L,L
E,8517,52,"76027628",日月光半導體製造股份有限公司,高雄巿,高雄巿楠梓加工出口區經三路２６號,"07-3617131",A,A,A,A,A,A,A,A,A,A
E,8517,53,"68566876",連騰科技股份有限公司,新北市,新北市新店區北新路三段２０７之１號Ｂ２－Ｆ室,"02-29175598#1601",L,L,L,J,L,K,M,M,M,M
E,8517,54,"05155853",研華股份有限公司,台北巿,台北巿內湖區瑞光路２６巷２０弄１號,"02-27927818",A,A,A,A,A,A,A,A,A,A
E,8517,55,"42953520",英屬開曼群島商研華智聯股份有限公司台灣分公司,臺北市,臺北市內湖區瑞光路２６巷２０弄１號,"02-27927818",L,A,L,A,M,A,M,M,M,M
E,8517,56,"55917809",研廣無線物聯股份有限公司,新竹市,新竹市香山區東香里富群街８５巷１８弄１１號,"03-5750806",L,L,L,L,L,L,L,M,M,M
E,8517,57,"84132130",東瑞電子股份有限公司,臺北市,臺北市內湖區洲子街６１號５樓,"02-8797-4259",B,I,A,F,A,G,A,I,A,I
E,8517,58,"86238799",利伽實業有限公司,新北市,新北市新店區寶中路九四號六樓之一,"02-29146677",M,L,L,L,M,L,M,L,M,L
E,8517,59,"24350765",翔翼通訊股份有限公司,臺北市,臺北市中正區館前路６號９樓之１,"02-77303111",L,L,L,L,L,L,L,M,L,M
E,8517,60,"97324075",利翔航太電子股份有限公司,新竹巿,新竹巿新竹科學工業園區研發二路３０號２樓,"03-5643912-2171",L,J,I,D,J,E,I,D,K,F
E,8517,61,"24733898",高譽科技股份有限公司,新北市,新北市中和區連城路１９２號３樓,"02-82452822",L,K,L,J,L,K,L,K,L,M
E,8517,62,"54301806",安提國際股份有限公司,新北市,新北市汐止區大同路１段２３７號２樓之１　　,"02-77092568",K,I,I,B,J,E,J,H,L,J
E,8517,63,"96899517",力景勳顥股份有限公司,新北市,新北市中和區中正路７１６號１５樓之６,"02-8227-3701",L,J,L,G,L,G,L,G,L,G
E,8517,64,"12658515",其陽科技股份有限公司,新北市,新北市汐止區大同路２段１３３號９樓,"02-86926677",L,A,J,A,J,A,K,A,J,A
E,8517,65,"28196573",億元鍵股份有限公司,新北市,新北市中和區中正路８８０號１２樓之５,"02-82281316",M,L,M,L,M,L,M,L,M,L
E,8517,66,"31138521",璦堡科技有限公司,台北巿,台北巿中山區松江路１２４巷１９之１號３樓,"03-5589699",L,L,L,L,L,K,K,J,J,I
E,8517,67,"96994977",營邦企業股份有限公司,桃園市,桃園市蘆竹區新莊村大興路２０巷１９弄９號,"03-3138386",A,A,A,A,A,A,A,A,A,A
E,8517,68,"30917916",浩辰企業有限公司,新北市,新北市汐止區新台五路一段七九號十九樓之三,"02-26989898",M,H,L,A,M,A,M,A,L,A
E,8517,69,"22455617",愛歌科技股份有限公司,新北市,新北市中和區中正路７３８號１７樓之７,"02-8226-9001",L,L,M,M,L,L,M,L,M,L
E,8517,70,"12440854",裕晉實業股份有限公司,新北市,新北市板橋區民生路一段５９號５樓,"02-29572600",M,L,L,L,L,L,L,L,L,L
E,8517,71,"42699008",愛物科技股份有限公司,新北市,新北市汐止區福德一路３１０巷７弄１號,"02-26926226",L,L,K,J,L,G,J,G,J,G
E,8517,72,"27851144",航新電訊股份有限公司,桃園市,桃園市平鎮區金陵路四段４７５之１２號２樓,"03-4501196",L,L,L,L,L,L,L,L,L,L
E,8517,73,"22422601",向暘科技股份有限公司,新北市,新北市汐止區新台五路一段七七號十九樓之四,"02-26983311",L,L,L,L,L,L,L,L,L,L
E,8517,74,"96869416",大紘科技股份有限公司,新竹縣,新竹縣寶山鄉新竹科學工業園區工業東九路九號４樓,"03-5778099-301",L,L,L,L,L,L,L,L,L,L
E,8517,75,"53946224",愛華國際股份有限公司,新北市,新北市深坑區北深路３段１４１巷２號３樓,"02-27400335",M,M,M,L,L,M,M,M,M,M
E,8517,76,"80051276",英達科技有限公司,臺中市,臺中市南區忠明南路７５８號３９樓,"04-22608341",K,L,J,K,J,J,J,J,J,J
E,8517,77,"28696472",卜來明有限公司,台北市,台北市中山區中山北路３段３０號９樓之４,"",M,L,L,L,L,L,M,L,M,L
E,8517,78,"53814666",安勵科技有限公司,新北市,新北市樹林區學勤路５２６號２２樓,"0912257928",M,L,L,L,M,L,M,M,M,M
E,8517,79,"80546334",誠釱科技股份有限公司,台北市,台北市內湖區瑞光路１０６號４樓之１,"02-27968477",L,J,L,F,L,G,L,G,L,F
E,8517,80,"54317814",艾如意科技有限公司,新北市,新北市中和區景平路６０１號９樓之３４,"02-82458677",M,L,L,K,L,K,L,K,L,K
E,8517,81,"27445147",艾立新科技股份有限公司,新北市,新北市樹林區鎮前街２６９巷４７號,"02-86865330",M,L,M,L,M,L,M,L,M,L
E,8517,82,"35948500",至佳電子股份有限公司,新北市,新北市中和區中山路二段四一九之一號,"02-232347001",M,H,L,D,L,B,L,B,L,A
E,8517,83,"97403985",歐連股份有限公司,新北市,新北市中和區中山路３段３９號４樓之１１,"02-82286830",M,L,L,L,M,L,M,L,M,L
E,8517,84,"53089587",全一能波生物科技有限公司,桃園市,桃園市八德區建德路５０８號１１樓,"03-3656338",L,L,M,K,L,K,L,L,L,K
E,8517,85,"97015768",萬潤科技股份有限公司,高雄市,高雄市路竹區南科高雄園區路科十路１號,"06-2343111",L,G,L,F,J,A,L,A,L,A
E,8517,86,"27997056",裕隆行國際運通股份有限公司自由貿易港分公司,桃園市,桃園市大園區航翔路５號７樓之３,"03-3995845",A,A,A,A,A,A,A,A,A,A
E,8517,87,"96929701",逢源科技股份有限公司,新北市,新北市土城區中央路三段１２６巷２１號３樓,"02-22689717",D,A,A,A,E,A,F,A,F,A
E,8517,88,"53928990",盟訊國際研發股份有限公司,臺北市,臺北市內湖區陽光街３４５巷１０號７樓,"02-87519162",L,M,L,L,L,M,L,M,L,M
E,8517,89,"86159865",百佳泰股份有限公司,台北市,台北市南港區園區街３之１號９樓,"02-2655-7877",J,L,H,L,H,L,H,L,H,L
E,8517,90,"89805022",亞力通訊股份有限公司,新北市,新北市汐止區康寧街１６９巷３１之１號１０樓之３,"02-26952378",L,L,L,J,L,K,L,J,L,J
E,8517,91,"03213392",亞力電機股份有限公司,台北市,台北市南港區三重路１９－１１號１２樓,"02-26553456",E,I,A,C,A,B,A,E,D,A
E,8517,92,"05082297",毅懋企業有限公司,臺北巿,臺北巿中山區松江路一七號三樓,"02-25082637",K,L,I,L,H,L,I,L,J,L
E,8517,93,"53619191",宗懋科技股份有限公司,新竹縣,新竹縣竹北市光明六路東一段２５１號８樓,"03-6205818",L,M,L,L,L,L,L,L,L,L
E,8517,94,"27702010",亨優電子股份有限公司,高雄市,高雄市三民區九如２路５８３號１２樓,"07-3210227",L,M,M,L,M,L,L,L,L,L
E,8517,95,"28220737",全科綜電股份有限公司,新北市,新北市汐止區大同路１段２３７號１４樓之２　,"02-86918568",L,J,L,G,L,G,L,H,L,G
E,8517,96,"84957816",全穎科技股份有限公司,新北市,新北市三重區興德路１１１之６、１１１之７號１１樓,"02-8512-3390",L,L,L,L,L,L,L,L,L,L
E,8517,97,"12800392",明泰科技股份有限公司,新竹科,新竹科學園區新竹市力行七路8號,"03-5636666-7643",A,A,A,A,A,A,A,A,A,A
E,8517,98,"53827992",傳奇亞太科技有限公司,臺北市,臺北市內湖區洲子街181號8樓,"0226597976",M,L,M,J,L,K,L,K,L,L
E,8517,99,"53464274",晉福國際有限公司,新北市,新北市新莊區中山路三段５２２之１２號１３樓,"02-29064627",L,M,L,L,L,L,L,L,L,L
E,8517,100,"25083935",炬誠科技股份有限公司,新北市,新北市板橋區長安街２８３號１樓,"02-29582427",L,L,L,L,K,L,L,L,L,L
E,8517,101,"53430681",禾蒼科技股份有限公司,新北市,新北市汐止區新台五路一段７５號１２樓之５,"02-86981198",L,J,L,J,L,K,L,L,L,L
E,8517,102,"52296721",安圖斯科技股份有限公司,新北市,新北市汐止區新台五路1段88號6樓,"02-27195000",K,J,J,H,L,L,M,M,M,M
E,8517,103,"86282268",寬富科技有限公司　　　　　　　　　　　　　　,台北巿,台北巿士林區文林北路２５４號１樓　　　　　　　　　　,"02-28225863",L,M,L,L,L,L,L,L,L,L
E,8517,104,"84109243",宇瑞電子股份有限公司,新北市,新北市新莊區五權一路１號３樓之１０,"02-2298-2258",L,J,J,H,J,I,I,I,I,I
E,8517,105,"25090801",安鉑科技股份有限公司,新北市,新北市中和區中正路７８８之１號６樓,"02-32340520",L,L,L,L,L,L,L,L,L,L
E,8517,106,"42577321",安盛裕有限公司,桃園市,桃園市中壢區民權路二段３２號,"03-4935863",L,L,L,L,L,L,L,L,M,L
E,8517,107,"96970927",美商安邁科技股份有限公司台灣分公司,臺北巿,臺北巿中山區民權東路３段２號１１樓,"02-25168887",K,C,J,A,J,A,J,A,K,A
E,8517,108,"86504769",易通展科技股份有限公司,臺南市,臺南市安南區工業二路８２號,"06-3840066",L,H,L,F,L,G,L,H,L,H
E,8517,109,"16404725",永洋科技股份有限公司,臺南市,臺南市新市區環東路１段３１巷２８號１－２樓　,"06-5058026",K,H,G,C,J,H,J,H,K,K
E,8517,110,"12673109",正基科技股份有限公司,新竹縣,新竹縣湖口鄉工業區中華路１５－１號,"03-6009666",H,A,D,A,A,A,A,A,A,A
E,8517,111,"23535174",香港商安費諾（東亞）有限公司台灣分公司,桃園市,桃園市龜山區復興一路３６１號４樓,"03-2647200",A,J,B,L,F,K,H,L,H,L
E,8517,112,"86386073",安諾電子股份有限公司,桃園市,桃園市桃園區中山路９５６巷７１號,"03-3786960",K,L,I,I,I,J,L,L,L,L
E,8517,113,"22091497",安閏智慧股份有限公司,新北市,新北市中和區建八路１６號１７樓之１,"02-82265686",L,L,M,L,L,L,M,L,L,K
E,8517,114,"28517891",聯發光電股份有限公司,新北市,新北市中和區建一路１８６號５樓之３,"02-82269855",L,L,K,J,L,J,L,J,L,I
E,8517,115,"80210014",安研科技股份有限公司,新竹科,新竹科學工業園區新竹巿展業二路８號３樓,"03-6235061",L,M,L,L,L,M,M,L,M,L
E,8517,116,"28211300",漢松國際有限公司,台北市,台北市北投區文林北路９４巷５弄１５號,"02-28229521",M,L,M,K,M,K,M,J,M,K
E,8517,117,"28020421",安科自動化股份有限公司,臺中市,臺中市南屯區精科中路６３號４樓,"04-23590082",L,H,K,B,J,A,J,C,K,F
E,8517,118,"22022696",安康企業有限公司,台北巿,台北巿中山區新生北路三段７號６樓之６,"02-25911135",L,L,L,K,L,L,L,L,L,L
E,8517,119,"11551634",恩德科技股份有限公司,臺北市,臺北市士林區中山北路六段８８號５樓,"02-28376866",K,F,I,A,I,A,J,A,I,A
E,8517,120,"80413518",安捷通儀測股份有限公司,桃園市,桃園市桃園區鹽務路３８號,"03-3695878",L,L,L,L,L,L,L,L,L,L
E,8517,121,"23646827",台灣安捷訊股份有限公司,臺南市,臺南市永康區中華里３鄰小東路６５３號２樓,"06-3110399",L,L,M,L,M,L,M,L,L,J
E,8517,122,"12676056",安馳科技股份有限公司,新北市,新北市汐止區新台五路１段７５號２１樓,"02-26982526",A,C,A,D,A,F,A,F,A,I
E,8517,123,"53087407",銨鈦科技有限公司,臺北市,臺北市內湖區成功路４段６１巷２２弄３號８樓,"03-3877660",M,L,M,L,L,L,L,L,L,L
E,8517,124,"29164543",艾科揚股份有限公司,新北市,新北市新店區復興路４３號９樓之１　　,"02-22189733",L,I,L,G,L,G,L,G,L,H
E,8517,125,"86341610",育安照明企業股份有限公司,桃園市,桃園市蘆竹區南崁路一段二三一巷八號,"03-3225829",L,H,K,B,K,A,K,B,K,B
E,8517,126,"27974244",安科實業有限公司,台北市,台北市中正區衡陽路５１號１１樓,"2391-8196",L,L,M,L,M,L,M,K,M,K
E,8517,127,"59283882",凌通電子股份有限公司,臺南市,臺南市六甲區和平街１７０號,"06-6984512",M,L,L,L,L,L,L,L,L,L
E,8517,128,"28137533",盛鎰科技股份有限公司,新北市,新北市中和區板南路６６５號１５樓,"02-22225115",K,J,I,H,J,G,K,G,I,F
E,8517,129,"11238038",安東貿易股份有限公司,台北巿,台北巿長安西路２０１號,"02-22996755",I,A,D,A,E,A,C,A,E,A
E,8517,130,"97306457",建碁股份有限公司,臺北市,臺北市松山區復興北路３６９號７樓之５,"02-77101195",I,L,J,K,I,J,J,K,J,J
E,8517,131,"16634613",前鼎光電股份有限公司,新竹縣,新竹縣湖口鄉鳳山村自強路３號,"03-5986799",J,C,I,A,H,A,E,A,I,A
E,8517,132,"97444368",宇瞻科技股份有限公司,新北市,新北市土城區忠承路３２號１樓,"02-22678000",A,A,A,A,A,A,A,A,A,A
E,8517,133,"23632773",雃博股份有限公司,新北市,新北市土城區民生街９號,"02-22685568",L,C,J,A,J,A,K,A,J,A
E,8517,134,"24550671",艾浿斯企業有限公司,臺南市,臺南市永康區中正二街１２０號,"06-2537168",M,L,M,L,M,L,M,L,M,L
E,8517,135,"36126411",錩鋼精密科技股份有限公司,新北市,新北市新莊區民安西路４０５號,"02-2206-8899",L,J,L,F,L,E,L,F,L,G
E,8517,136,"29062258",青磊有限公司,新北市,新北市中和區板南路４９２號３樓之５,"02-22210139",M,L,L,K,L,J,L,I,L,I
E,8517,137,"86717046",巨華積體電路股份有限公司,台北巿,台北巿南港區成功路一段３２號３樓之９,"02-2782-9266",L,L,L,K,K,J,L,J,L,J
E,8517,138,"13111161",統新光訊股份有限公司,南部科,南部科學園區臺南市新市區南科三路７號４樓　,"06-5053700",G,E,F,A,F,A,F,A,I,A
E,8517,139,"80010634",宇勤科技有限公司,新北市,新北市汐止區大同路二段１９６號４樓,"02-8642-1883",M,L,M,K,L,K,L,L,M,L
E,8517,140,"23826594",美商蘋果亞洲股份有限公司台灣分公司,臺北市,臺北市信義區松仁路１００號３２樓,"02-87298500",A,M,A,L,A,L,A,L,A,L
E,8517,141,"12800013",台灣應用材料股份有限公司台南分公司,臺南市,臺南市善化區臺南科學工業園區南科七路１２號,"03-5798888",A,A,A,A,A,A,A,A,A,A
E,8517,142,"97443699",應用電子股份有限公司,臺北市,臺北市內湖區瑞光路１９２號８樓,"02-26576687",J,K,L,J,L,J,L,I,L,I
E,8517,143,"16563997",得迅光電股份有限公司,新竹市,新竹市東光路１９２號６樓之２,"03-5738478",L,L,L,K,L,J,L,J,L,J
E,8517,144,"42708864",集雅舍國際有限公司,新北市,新北市淡水區中正東路２段７５號１２樓之８,"(02)2808-0611",L,L,L,M,L,M,L,M,L,M
E,8517,145,"24907308",峰川光電股份有限公司,新竹縣,新竹縣竹北市縣政九路１３５巷６號７樓,"03-6578602",L,L,L,L,L,L,L,M,L,M
E,8517,146,"24512059",正汯水科技股份有限公司,高雄市,高雄市三民區大豐二路６６８號１樓,"07-3895010",L,L,L,K,L,K,L,K,L,L
E,8517,147,"53056538",嵐台科技有限公司,新北市,新北市中和區橋和路１２０號１０樓之１　,"02-22433726",L,M,L,L,L,L,L,J,L,K
E,8517,148,"84469443",磐儀科技股份有限公司,新北市,新北市中和區中正路７００號１０樓,"02-82269396",K,A,G,A,D,A,D,A,F,A
E,8517,149,"12800294",智易科技股份有限公司,新竹市,新竹市東區光復路二段８號８樓,"03-5727000",I,A,E,A,E,A,D,A,F,A
E,8517,150,"23151747",翊嘉電子股份有限公司,新北市,新北市汐止區新台五路一段七九號七樓之一,"02-26989508",L,J,J,G,J,G,J,H,J,G
E,8517,151,"61793067",康軒科技股份有限公司,臺中市,臺中市西屯區潮洋里朝富路213號15樓之6,"04-22535088",L,L,L,L,M,M,M,M,M,M
E,8517,152,"16613477",宇霖科技有限公司,新北市,新北市中和區中山路２段４４８號４樓,"02-32346767",L,L,L,K,L,K,L,L,L,L
E,8517,153,"89481488",勤圃股份有限公司,臺北巿,臺北巿大安區仁愛路三段一一七之五號三樓,"",M,L,M,K,M,I,M,I,M,J
E,8517,154,"54735079",亞克高科股份有限公司,新北市,新北市三重區重新路５段６０９巷１２號２樓之１０　,"02-82275579",L,L,L,L,L,L,L,L,L,L
E,8517,155,"82793205",加科研發科技有限公司,桃園市,桃園市大溪區埔頂路一段４９８號１樓,"0958179183",M,J,M,I,M,M,M,M,M,M
E,8517,156,"28630079",雅帝科技股份有限公司,新北市,新北市中和區中正路７８６之１號７樓,"02-22220019",M,L,L,L,L,L,L,L,L,L
E,8517,157,"53776467",奇勤科技股份有限公司,新北市,新北市板橋區文化路２段３６７號３樓,"02-82595060",L,L,L,K,L,L,L,L,L,L
E,8517,158,"70460955",廣安科技股份有限公司,台北市,台北市內湖區基湖路３５巷２２號８樓、８樓１、８樓之２、８樓之３,"02-8797-4060",L,I,L,E,L,C,L,C,L,B
E,8517,159,"16768035",雅士博科技股份有限公司,新北市,新北市汐止區新台五路１段８１號６樓之４,"02-2698-0598",L,L,J,K,J,J,J,J,K,J
E,8517,160,"27728855",鑫頌企業有限公司,臺北市,臺北市內湖區內湖路１段１２０巷１３號２樓,"02-27999927",M,I,L,E,L,E,M,E,L,F
E,8517,161,"84308221",安立達股份有限公司,新北市,新北市三重區光復路１段８２之８號５樓,"02-85123000",L,L,L,J,L,K,L,K,L,K
E,8517,162,"14054168",艾睿電子股份有限公司,新北市,新北市中和區建一路１５０號１３樓之１,"02-77225168",A,J,A,A,A,C,A,B,A,H
E,8517,163,"89642908",永陽有限公司,臺北市,臺北市信義區忠孝東路５段３６８號４樓,"02-27852954",L,L,L,L,L,L,L,L,L,L
E,8517,164,"12983189",普頓數位科技有限公司,臺中市,臺中市潭子區興華二路６０號１樓,"04-25347534",L,J,L,F,L,H,L,I,L,I
E,8517,165,"27477816",瀚達電子股份有限公司,新北市,新北市新店區中正路５２７號９樓,"02-8667-2340",L,L,L,J,L,J,L,J,M,J
E,8517,166,"80078774",湘鏵企業股份有限公司,新北市,新北市蘆洲區中山一路２８２號５樓,"02-8285-3139",L,L,L,J,L,J,L,J,L,J
E,8517,167,"80713141",安利得科技股份有限公司,新北市,新北市汐止區新台五路一段８１號１５樓之６,"02-26988696",H,A,A,A,A,A,A,A,A,A
E,8517,168,"53087271",亞式特科技股份有限公司,新北市,新北市汐止區福德一路６號６樓,"02-66378028",L,L,L,L,L,L,L,K,L,L
E,8517,169,"24751494",安勝系統有限公司,臺北市,臺北市中山區錦州街４６號９樓之１,"02-7745-8742",M,L,M,L,M,L,M,L,M,L
E,8517,170,"16435537",亞洲艾可慕股份有限公司,台北巿,台北巿承德路一段６８號６樓,"02-25591899",L,L,L,H,L,G,L,I,L,I
E,8517,171,"55921894",亞洲光學股份有限公司,臺中市,臺中市潭子區臺中加工出口區南二路２２之３號,"",I,E,B,A,B,A,A,A,A,A
E,8517,172,"86427715",奇鋐科技股份有限公司,高雄巿,高雄巿前鎮區新生路２４８之２７號　,"",G,G,A,A,G,D,H,F,I,C
E,8517,173,"84302177",詮鼎科技股份有限公司,台北巿,台北巿內湖區瑞光路４３９號７樓,"02-26563868",A,A,A,A,A,A,A,A,A,A
E,8517,174,"97221508",卓越電子股份有限公司,新北市,新北市永和區厚德街７號,"02-29213598",L,L,L,L,L,L,L,L,L,L
E,8517,175,"54194209",桂屹船舶用品供應有限公司,高雄市,高雄市苓雅區永富街８４號,"07-3381669",L,L,L,L,L,L,L,L,L,L
E,8517,176,"16607138",愛思克國際股份有限公司,新北市,新北市汐止區新台五路１段７７號１６樓之１,"02-86982498",L,L,M,L,M,M,M,M,M,M
E,8517,177,"84149435",亞信電子股份有限公司,新竹市,新竹市科學園區新安路８號４樓,"03-579-9500",L,G,L,A,K,A,L,A,L,A
E,8517,178,"23475561",亞旭電腦股份有限公司,新北市,新北市中和區建康路１１９號１０樓,"02-22287588",A,A,A,A,A,A,A,A,A,A
