"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,8512,32,"69838799",澳欣企業有限公司,台南巿,台南巿林森路１段２１２號１樓,"06-2695037",M,L,M,L,M,K,M,K,M,K
E,8512,33,"14073051",奧泰國際股份有限公司,臺北巿,臺北巿中山區中山北路三段四七號四樓,"02-25865204-9",M,L,M,L,M,L,M,L,M,L
E,8512,34,"80141360",威騰實業有限公司,新北市,新北市中和區建一路１６２號地下１樓之４,"02-8226-1423",L,L,L,L,L,L,L,K,L,K
E,8512,35,"28162975",上展國際有限公司,台南市,台南市安平區府平路４８０號１樓,"06-2999773",L,L,L,K,L,K,L,J,L,K
E,8512,36,"22717871",山韋有限公司,台北巿,台北巿建國北路一段７８巷１８號２樓,"02-2506-9269",M,L,M,J,L,K,M,J,M,J
E,8512,37,"16040605",譯衡工業股份有限公司,臺南市,臺南市安南區顯宮里科技三路８號,"06-3840666",L,K,L,J,L,G,L,H,L,H
E,8512,38,"64399504",眾達聯合股份有限公司,臺南市,臺南市新市區新和里１１鄰仁愛街１３６號１樓　,"06-2322677",M,K,M,J,M,J,M,L,M,M
E,8512,39,"84946760",沛斯可有限公司,臺北市,臺北市中正區南昌路１段１１４號３樓,"02-26036269",L,G,L,A,L,A,L,A,L,A
E,8512,40,"13079633",蚨茂動力有限公司,嘉義縣,嘉義縣民雄鄉頭橋工業區工業五路１之１號,"05-2206695",L,K,L,J,L,K,L,J,L,J
E,8512,41,"30886596",維輪實業股份有限公司,桃園市,桃園市中壢區過嶺里７鄰過嶺路２段４５６號,"03-420-1919",L,A,K,A,K,A,J,A,J,A
E,8512,42,"86865427",聯振股份有限公司,台北巿,台北巿中正區北平東路２４號２樓之４,"02-23926487",L,L,L,L,L,L,L,L,L,L
E,8512,43,"59195918",貿國企業有限公司,彰化縣,彰化縣和美鎮和西里西園路１４０號,"047-577522",M,J,M,H,M,I,M,I,M,H
E,8512,44,"23436499",克磊企業有限公司,臺北市,臺北市中山區松江路４２號８樓之２,"02-23913680",M,L,M,L,M,L,L,L,M,L
E,8512,45,"27503407",正洋光電科技股份有限公司,新北市,新北市樹林區柑園街２段１２２巷１號４樓,"02-26688868",L,L,K,K,K,K,L,K,L,K
E,8512,46,"22759365",亞格斯實業有限公司,新北市,新北市三重區同安東街２６號１樓,"02-29785202",L,L,L,L,L,M,M,M,L,L
E,8512,47,"04435652",鐵甲工業股份有限公司,臺北市,臺北市信義區信義路４段４５８號９樓,"02-77105588",L,G,L,A,L,A,J,A,J,A
E,8512,48,"53535427",鐵甲科技股份有限公司,臺北市,臺北市信義區信義路四段４５８號９樓,"02-77105588",M,J,M,J,L,I,L,H,L,G
E,8512,49,"53386720",日旅行動科技有限公司,桃園市,桃園市中壢區環北路４００號３樓之８,"03-2807956",L,L,L,L,L,L,M,L,L,L
E,8512,50,"23442767",術藝實業有限公司,台北巿,台北巿信義區基隆路１段１４９號８樓之５　　　　,"02-27467001",M,L,L,L,L,L,L,L,L,L
E,8512,51,"05426244",亞設實業有限公司,台北巿,台北巿內湖區成功路４段２號９樓,"02-27919629",M,K,L,J,L,J,L,J,L,J
E,8512,52,"89685693",亞剛企業有限公司,新北市,新北市泰山區民權街６６巷２０號１樓,"02-29090889",M,L,M,L,M,L,M,L,M,L
E,8512,53,"84375543",典順企業有限公司,臺中市,臺中市西屯區黎明路３段１６７號２樓,"04-27081989",M,J,L,I,L,I,M,I,M,H
E,8512,54,"24235436",力元實業有限公司,彰化縣,彰化縣二林鎮南光里安和街４０巷１６號,"04-27086505",M,L,M,L,M,L,M,L,M,L
E,8512,55,"21229847",開丕股份有限公司,新竹縣,新竹縣芎林鄉富林路１段２００號,"03-5933636",J,L,I,J,I,J,H,J,H,J
E,8512,56,"84766936",漢諾威實業股份有限公司,新北市,新北市汐止區新台五路1段77號15樓之8,"02-26988868",L,L,M,L,M,L,M,K,M,K
E,8512,57,"54374981",美商艾瑪迪汽車零件有限公司台灣分公司,新北市,新北市淡水區新市一路一段３７９號９樓,"02-2623-1520",M,I,M,E,M,F,M,G,M,H
E,8512,58,"20859043",林迦實業有限公司,臺北市,臺北市內湖區瑞光路４７８巷２０號８樓,"02-27976777",M,J,M,H,L,H,M,G,M,H
E,8512,59,"15974000",基主企業有限公司,台北巿,台北巿松山區南京東路五段１６３號４樓之７,"02-27601861",M,M,M,K,M,J,M,K,L,J
E,8512,60,"28368610",駿朋貿易有限公司,臺南市,臺南市歸仁區南興里南興街２９號１樓,"06-3300818",M,L,M,J,M,J,M,J,M,J
E,8512,61,"12943075",台灣優俐國際股份有限公司,臺北市,臺北市中山區松江路２２１巷７號１樓,"(02)2505-3227",M,L,L,J,M,J,M,J,L,K
E,8512,62,"23146533",銓樺實業有限公司,臺北巿,臺北巿松山區民生東路５段１４５號１５樓,"02-28928724",M,M,M,L,M,L,M,L,M,L
E,8512,63,"89682823",慶乙有限公司,新北市,新北市汐止區新台五路１段２１０號２樓,"02-26488220",L,K,L,I,L,I,L,I,L,J
E,8512,64,"22654806",嶸順實業有限公司,新北市,新北市汐止區康寧街１６９巷２９之１號１２樓之１,"26922885",M,I,L,A,L,A,L,A,L,A
E,8512,65,"16614594",視視順有限公司,台北市,台北市大同區民權西路１１８巷３號４樓,"02-2550-8236",M,L,M,L,M,L,M,L,M,L
E,8512,66,"53087201",凡琦股份有限公司,臺北市,臺北市中山區中山北路２段１３７巷１８之４號３樓,"02-27297275",M,L,M,K,M,J,M,J,M,K
E,8512,67,"16765109",長毅國際有限公司,新北市,新北市三重區重新路５段６３７之１號９樓,"02-29997299",L,L,L,L,L,L,L,L,L,L
E,8512,68,"38471705",恩恩寶貝嬰童用品企業社,新北市,新北市新店區民權路１６１號４樓,"02-86673380",M,L,L,L,L,L,L,L,M,M
E,8512,69,"12151495",特銳股份有限公司,臺北巿,臺北巿松山區基隆路一段４３２號１２樓之２,"02-27581363",L,C,L,A,L,A,L,A,L,A
E,8512,70,"28054391",鋇立得科技股份有限公司,臺中市,臺中市潭子區中山路３段４５９號,"04-25327637",L,L,L,J,L,J,L,J,L,K
E,8512,71,"70440972",垣展企業有限公司,台北市,台北市大安區基隆路二段１６６號１５樓之１,"02-27360188",M,L,M,L,L,L,L,K,L,J
E,8512,72,"24907763",倍司特工業股份有限公司,臺南市,臺南市永康區永春街１３巷２７號１樓　　　,"06-2319977",M,L,M,L,M,L,M,K,M,K
E,8512,73,"52713578",精美工商企業有限公司,新北市,新北市汐止區大同路３段６０９號２０樓之１,"0966970251",L,I,K,M,L,M,M,M,M,M
E,8512,74,"31133027",西傑有限公司,臺北市,臺北市士林區忠誠路２段４１巷２０號１樓　,"02-28363316",M,L,M,L,M,L,M,L,M,L
E,8512,75,"59323723",佳歐有限公司,台南巿,台南巿東區東成街１７４號２樓,"886-6-2600203",L,L,L,J,L,J,L,I,L,I
E,8512,76,"27468696",六甲科技股份有限公司,新竹縣,新竹縣竹北市文忠路８９號,"03-5586703",M,L,L,K,L,K,L,K,L,K
E,8512,77,"29049299",巨熊國際有限公司,臺北市,臺北市內湖區瑞光路２１０號１２樓,"02-26597887",M,K,L,H,M,H,M,I,M,H
E,8512,78,"31152706",旭燿企業有限公司,臺北市,臺北市信義區基隆路１段３９８號５樓,"02-27583131",M,K,L,J,L,J,L,J,L,J
E,8512,79,"36009589",銘岱實業股份有限公司,臺南市,臺南市仁德區保安里二仁路１段１６０號,"06-2663121-4",H,F,C,A,B,A,E,A,E,A
E,8512,80,"16781939",玉高企業有限公司,台北巿,台北巿重慶北路３段２３６巷２３號１樓,"02-25925081",M,L,M,L,M,K,M,H,M,I
E,8512,81,"27889346",比吉利實業有限公司,彰化縣,彰化縣伸港鄉新港村新港路９８號,"04-7982826",M,K,L,J,M,J,M,J,M,K
E,8512,82,"54346867",清和興業股份有限公司,臺北市,臺北市中山區正得里中山北路一段８３巷８號１樓,"02-22992309",L,K,L,L,L,L,L,M,L,M
E,8512,83,"27490402",賜平國際股份有限公司,臺中市,臺中市南屯區大墩十六街６號１２樓之６,"04-23104840",M,L,M,L,L,K,L,L,M,L
E,8512,84,"15887532",博煒實業有限公司,臺北市,臺北市大安區敦化南路２段９９號１２樓之１　,"02-27016128",M,J,L,H,L,H,L,I,L,H
E,8512,85,"23920084",正新貿易有限公司,台北巿,台北巿信義區信義路５段５號,"02-27220895",M,K,M,J,M,J,M,I,M,J
E,8512,86,"84819223",倉和股份有限公司,桃園市,桃園市龜山區萬壽路一段四九二之十六號三樓,"02-82098295",I,E,G,A,H,C,H,G,G,A
E,8512,87,"16577090",佰炬股份有限公司,高雄市,高雄市路竹區中山路８６０巷１號１樓,"07-6972586",M,L,M,L,L,K,L,K,L,L
E,8512,88,"53153047",上恆興業有限公司,台南市,台南市東區崇善里崇善六街６號１樓,"06-2705510",M,L,M,K,M,J,M,J,M,K
E,8512,89,"12826463",楷際實業有限公司,新北市,新北市三重區重新路５段６４６號５樓之１,"02-85114788",L,L,L,K,L,K,L,K,L,K
E,8512,90,"29004440",利妲科技有限公司,高雄市,高雄市楠梓區楠梓路５６２號,"07-3521603",M,L,M,L,L,L,L,L,L,L
E,8512,91,"16210988",網輪興業有限公司,台南巿,台南巿北區文賢路８３３巷１１號,"06-2982107",M,K,M,K,M,K,M,J,L,J
E,8512,92,"53166155",晨曜國際有限公司,臺南市,臺南市南區仁南四街３９號１樓,"06-2925306",M,L,M,L,M,L,M,L,M,L
E,8512,93,"16305817",威士康國際有限公司,臺北市,臺北市士林區後港街１８５號４樓,"02-28914714",M,L,L,K,L,K,M,K,M,K
E,8512,94,"22271651",全龍工業有限公司,新北市,新北市新莊區新樹路３１５巷２６號,"02-22049131",L,H,L,E,L,E,M,K,L,K
E,8512,95,"86070187",泰茂實業股份有限公司,臺南市,臺南市官田區二鎮里實踐街１０號　,"06-6991488",L,I,J,D,J,C,J,B,J,D
E,8512,96,"22985171",益萊工業股份有限公司,桃園市,桃園市蘆竹區新興街１２７號,"03-3173333",L,E,J,A,K,A,K,A,K,A
E,8512,97,"86029322",承康企業有限公司,臺北市,臺北市中正區杭州南路１段２３號２樓之７,"02-33433118",M,L,L,J,L,J,M,J,M,J
E,8512,98,"28658028",肯偉科技有限公司,臺南市,臺南市永康區鹽洲里正南八街２０號１樓,"06-2432810",M,M,M,L,M,L,M,M,M,M
E,8512,99,"05105714",群輪國際股份有限公司,台北巿,台北巿中正區重慶南路三段１號之２(１樓),"02-23951128",M,L,M,K,M,K,M,K,M,K
E,8512,100,"10466245",昌興企業社,屏東縣,屏東縣萬丹鄉萬惠村保惠街２６２號１樓,"08-7897033",M,L,M,K,M,K,M,L,M,L
E,8512,101,"10140016",昌盛企業社,屏東縣,屏東縣竹田鄉大湖村大生路１００巷１３號１樓,"08-7897033",M,M,M,L,M,M,M,M,M,L
E,8512,102,"22434402",凱茀企業股份有限公司,臺北市,臺北市中山區松江路51號6樓、6樓之3,"02-25074749",M,I,L,C,L,B,L,B,L,B
E,8512,103,"53047412",凱宇興業有限公司,臺南市,臺南市東區崇明路１８７巷２號,"0919141935",L,L,L,L,L,M,L,M,L,M
E,8512,104,"22023647",元輪有限公司,臺北巿,臺北巿內湖區內湖路１段３８７巷５號１樓,"02-27994634",M,L,M,J,M,J,M,J,L,J
E,8512,105,"22660624",車美仕股份有限公司,桃園市,桃園市中壢區吉林路１號,"03-4522299",K,B,J,A,L,A,K,A,K,A
E,8512,106,"24620661",凱睿貿易有限公司,臺北市,臺北市松山區三民路１３６巷６０號１樓,"0973611114",M,L,M,L,M,L,L,L,M,L
E,8512,107,"27387580",車速企業股份有限公司,新北市,新北市汐止區中興路９５號３樓之１,"02-26941218",M,L,L,J,M,J,M,J,M,J
E,8512,108,"54825753",育嘉汽車零件有限公司,高雄市,高雄市小港區鳳福路１３３號,"07-8031812",M,L,M,L,L,L,M,M,M,L
E,8512,109,"86075325",擎歐企業股份有限公司,台中巿,台中巿西屯區河南路２段２６２號７樓之１１,"04-24528548",L,A,L,A,L,A,L,A,L,A
E,8512,110,"27783527",荃太有限公司,臺南市,臺南市永康區鹽洲里國聖街１６２號,"06-2435355",M,L,M,L,M,L,M,L,M,L
E,8512,111,"70537595",史寧利爾有限公司,臺北市,臺北市中山區林森北路３８０號７樓之１,"02-25083762",L,L,L,L,L,L,L,L,L,L
E,8512,112,"04208853",中部電子股份有限公司,台北巿,台北巿博愛路１３０號７樓之２,"02-23114630",L,J,J,I,I,I,J,I,J,I
E,8512,113,"52210554",聯鎖企業股份有限公司,臺中市,臺中市北屯區太順三街46號,"04-24361133",M,H,L,C,L,B,L,C,L,B
E,8512,114,"04993543",漢鴻企業股份有限公司,新北市,新北市新店區三民路51巷22號4樓,"02-2701-4959",M,L,M,K,M,K,M,K,M,K
E,8512,115,"28965588",全宸科技股份有限公司,桃園市,桃園市楊梅區瑞坪里瑞坪路177號2樓,"03-4681172",L,J,M,M,M,M,M,M,M,M
E,8512,116,"12917317",展貿科技有限公司,新北市,新北市新莊區五權二路２６號４樓之１,"02-22982822",M,L,M,L,L,L,M,L,L,L
E,8512,117,"59328902",成貫企業有限公司,彰化縣,彰化縣秀水鄉安溪村平安路75號,"04-7697216",L,L,L,J,L,J,L,J,L,J
E,8512,118,"29046130",詮睿有限公司,臺北市,臺北市信義區松德路６５號４樓,"02-27261880",M,K,M,J,M,J,M,J,M,I
E,8512,119,"84258881",強宇實業有限公司,台北巿,台北巿和平東路１段６號１０樓,"02-23632818",L,C,L,A,L,A,L,A,L,A
E,8512,120,"16689243",芫華實業有限公司,臺南市,臺南市安平工業區新和路４６之１號,"06-2910060",M,K,L,J,M,J,L,J,M,J
E,8512,121,"89245443",哲加企業有限公司,桃園市,桃園市龜山區頂湖三街１４號,"02-22851822",M,M,M,L,M,M,M,L,M,L
E,8512,122,"28894629",承威精工有限公司,彰化縣,彰化縣彰化市復興里實踐路１４１之１號,"0933558975",L,M,L,L,L,L,L,L,L,M
E,8512,123,"53618952",承業興貿易有限公司,臺南市,臺南市仁德區文賢路一段８６２巷７弄１０號１樓,"06-2668630",M,L,M,K,M,K,M,K,M,K
E,8512,124,"12728701",銓錸國際有限公司,臺中市,臺中市西區梅川東路二段八號一樓　,"04-22083191",L,K,L,J,L,K,L,K,L,K
E,8512,125,"22794460",成運電機股份有限公司,臺中市,臺中市太平區鵬儀路２１４巷６弄７號,"04-22701031",L,L,L,K,L,L,L,L,L,L
E,8512,126,"02710772",啟譽工業股份有限公司,桃園市,桃園市大溪區康莊路３段４１７號,"03-3888512-3",M,L,L,J,L,J,L,J,L,J
E,8512,127,"03521102",嘉林貿易有限公司,台北巿,台北巿忠孝西路一段１２２號７樓,"02-23311444",L,J,L,I,L,I,L,I,L,I
E,8512,128,"55929994",誠益光電科技股份有限公司,苗栗縣,苗栗縣竹南鎮獅山７０之２０號,"03-7467111",L,L,K,L,K,L,L,L,M,M
E,8512,129,"69618417",慶易貿易有限公司,臺南市,臺南市永康區永勝街２０５號２樓,"06-2337828",M,L,M,K,M,J,M,K,M,K
E,8512,130,"36034709",今稜企業股份有限公司,新北市,新北市三重區國道路１段８５巷５號１、２、３樓,"02-29883131",K,J,I,I,I,I,I,I,I,I
E,8512,131,"36142952",欽進有限公司,新北市,新北市新莊區新樹路２７２之１號３樓,"02-22050881",L,L,L,L,L,J,L,J,M,J
E,8512,132,"16850132",金普澤企業有限公司,桃園市,桃園市中壢區龍岡路２段３６３號６樓,"03-4604318",L,L,L,L,L,L,L,K,M,K
E,8512,133,"03098415",中華汽車工業股份有限公司,臺北巿,臺北巿大安區敦化南路２段２號１１樓,"02-2325-0000",A,H,A,A,A,B,A,A,A,A
E,8512,134,"12544703",慶格實業有限公司,新北市,新北市樹林區大安路５０２號１０樓之１,"02-2929-3161",L,K,M,I,L,I,L,I,L,I
E,8512,135,"89707845",磬昶實業有限公司,新北市,新北市樹林區工興街１５之１號２樓,"02-86887695",M,L,M,L,M,L,M,L,M,L
E,8512,136,"01989355",崎文企業有限公司,新北市,新北市樹林區東順街七號," ",M,M,M,L,L,L,L,L,M,L
E,8512,137,"27816858",中騰融通有限公司,臺中市,臺中市神岡區社南里中山路７４９號１樓,"04-25631488",M,L,M,L,L,L,M,L,M,L
E,8512,138,"23193198",久光企業股份有限公司　,臺南市,臺南市永康區正南三路１３０號,"06-2531248",L,H,L,C,L,E,L,E,M,D
E,8512,139,"28043753",創翔科技實業有限公司,新北市,新北市泰山區明志路２段１３６巷２弄１號８樓,"02-2903-9896",L,L,L,K,L,K,L,K,L,L
E,8512,140,"22864514",鈞國實業股份有限公司,新北市,新北市新店區北新路１段１２號５樓之１,"02-2910-1118",M,K,M,J,M,K,M,J,M,I
E,8512,141,"35934463",仲鎰工業股份有限公司,新北市,新北市五股區五權七路48號,"02-22981899",M,L,M,M,M,M,M,M,M,L
E,8512,142,"53048411",全穎貿易有限公司,桃園市,桃園市桃園區龍祥里國強二街２５７號１２樓,"03-3704679",M,L,M,L,M,L,M,L,L,L
E,8512,143,"76411756",政大車料有限公司,高雄市,高雄市三民區撫順街１４６號　,"07-3213366",M,M,M,L,M,M,M,L,M,L
E,8512,144,"80137422",西拉雅有限公司,臺南市,臺南市東區裕孝路２５９號２樓,"06-2995649",M,L,M,L,L,L,M,L,M,L
E,8512,145,"29154067",佳育電子有限公司,高雄市,高雄市三民區寶安街９號１樓,"07-3821056",L,L,L,J,L,I,L,J,L,K
E,8512,146,"24483435",蓓遠企業有限公司,新北市,新北市新莊區中正路７０８之２號１０樓,"02-29025135",M,M,M,L,M,L,M,L,M,L
E,8512,147,"84281428",車熹有限公司,臺北市,臺北市信義區信義路５段５號４樓,"02-27589031",M,L,L,J,L,J,L,J,L,J
E,8512,148,"23142488",金九商事股份有限公司,台北市,台北市林森北路５９０之４號２樓," ",L,I,L,D,L,F,L,E,L,F
E,8512,149,"54300187",巨鎧精密工業股份有限公司台南分公司,臺南市,臺南市南區彰南里新平路７號,"06-2655599",L,D,L,A,L,D,L,H,L,I
E,8512,150,"23899414",晟瀚實業有限公司,新北市,新北市新店區中正路四維巷８弄１號３樓,"22183969",M,L,M,L,M,L,M,L,M,L
E,8512,151,"86878577",舜益國際有限公司,台北巿,台北巿濟南路２段５３之２號３樓,"02-23911528",M,L,M,L,M,L,M,L,L,K
E,8512,152,"13139956",鉦盛國際企業股份有限公司,台北市,台北市中山區新生北路二段３９號８樓之３,"02-2562-5465",M,I,M,G,L,F,L,F,M,F
E,8512,153,"80074600",越揚貿易有限公司,臺南市,臺南市永康區中山南路六一八號一樓,"06-2317490",M,L,M,K,M,K,M,J,M,K
E,8512,154,"27801721",群海技術開發有限公司,新北市,新北市林口區粉寮路１段９２號,"02-26024601",M,I,M,F,M,G,L,F,M,G
E,8512,155,"12799888",臻上企業有限公司,新北市,新北市淡水區仁愛街２０巷３之２號,"02-28575779",M,L,L,L,M,L,M,L,M,L
E,8512,156,"23219346",為升電裝工業股份有限公司,彰化縣,彰化縣福興鄉彰鹿路６段５４６巷６號,"04-7782010",J,A,A,A,C,A,K,A,K,A
E,8512,157,"24222066",元至有限公司,彰化縣,彰化縣芬園鄉芬園村美華路１０４號,"049-2526828",M,L,L,L,M,L,M,L,M,L
E,8512,158,"97191440",大甲車業有限公司,臺中市,臺中市大安區永安里東西四路１段８０巷３號,"04-26880469",L,F,L,A,K,B,L,A,L,A
E,8512,159,"96953027",寰穎實業有限公司,臺北巿,臺北巿中山區吉林路２４７號４樓,"25624156",M,L,M,I,M,J,L,I,M,H
E,8512,160,"53839694",金宸國際開發有限公司,臺南市,臺南市安定區新吉里新吉５８之２９號１樓　　　　　,"06-5933870",M,L,M,L,M,K,M,K,M,L
E,8512,161,"80102583",帝崗國際企業有限公司,臺南市,臺南市歸仁區民生北街７５號１樓,"06-2708135",L,L,M,L,M,L,L,L,L,L
E,8512,162,"23755325",大專實業股份有限公司,新北市,新北市三重區中華路八二之二號三樓,"03-4836833",M,I,L,F,L,F,L,H,L,I
E,8512,163,"12750581",威耀騰精密科技股份有限公司,臺南市,臺南市南區新義南路２７號１樓　　　,"06-2641900",K,L,J,L,J,L,J,L,K,K
E,8512,164,"80241537",寰達交通器材有限公司,臺南市,臺南市東區崇明五街六二號一樓,"06-3362771",M,L,M,L,M,L,M,L,M,L
E,8512,165,"27335612",普力多企業有限公司,台北市,台北市大安區忠孝東路４段２５０號５樓之４,"02-2711-0059",M,L,M,L,L,L,L,L,M,L
E,8512,166,"84164202",釱聖企業有限公司,台中巿,台中巿北區富強街１２８號１樓,"04-22364759",L,J,L,F,L,F,L,F,L,E
E,8512,167,"70851257",大為國際商行,台南市,台南市東安路２５１巷８８號,"06-2387557",M,L,M,K,L,L,M,L,L,L
E,8512,168,"80236767",東研交通器材有限公司,新北市,新北市三重區重新路5段609巷20號9樓之9,"02-29990988",M,L,L,L,L,L,L,L,L,K
E,8512,169,"80727686",力巨人有限公司,高雄市,高雄市大寮區中庄里立德路１１１巷４２號,"07-7027172",L,L,L,L,L,L,M,M,M,L
E,8512,170,"27483535",亮三倍有限公司,新北市,新北市板橋區文化路２段４１０巷５８之２號３樓,"02-22754351",M,L,M,L,M,L,M,L,M,L
E,8512,171,"24436617",帝沛企業有限公司,臺南市,臺南市安南區州南里州南路36號1樓,"06-5933235",M,J,M,H,L,I,L,J,M,J
E,8512,172,"59347422",帝寶工業股份有限公司,彰化縣,彰化縣鹿港鎮頭南里南勢巷２０－３號,"04-7713082",E,A,A,A,A,A,A,A,A,A
E,8512,173,"23878895",帝霸興業股份有限公司,嘉義巿,嘉義巿福全里泰瑞一街３７號,"05-2334011",M,L,M,L,L,L,L,L,M,L
E,8512,174,"16087354",德商戴德瑞斯有限公司台灣分公司,臺中市,臺中市西屯區上明三街１號,"04-27015395",M,I,M,F,M,G,M,G,M,G
E,8512,175,"29185569",元皓能源股份有限公司高雄分公司,高雄市,高雄市前鎮區新生路２４８－２６號４樓,"02-86650966",L,K,K,J,K,J,K,J,K,J
E,8512,176,"16062614",鼎錩實業股份有限公司,臺南市,臺南市永康區國光二街７號１樓,"06-3555017",M,K,M,I,M,I,M,I,M,H
E,8512,177,"16961307",定鐘國際有限公司,臺南市,臺南市永康區永勝街２０５號１樓,"06-2337828",M,L,M,J,M,J,M,J,M,J
E,8512,178,"23036233",嘉汀有限公司,臺北市,臺北市大安區忠孝東路四段１８３號４樓之６,"02-27212895",M,L,L,I,M,I,M,I,L,I
E,8512,179,"89463480",典績工業股份有限公司,新北市,新北市鶯歌區福安街６２號　,"02-26702990",M,L,M,L,M,L,M,K,M,K
E,8512,180,"27629834",東侑貿易有限公司,臺南市,臺南市永康區北灣里２３鄰大灣路４０巷８弄８號,"06-2713505",M,M,M,L,L,K,L,J,L,J
E,8512,181,"04886522",道道實業股份有限公司,台北巿,台北巿寧波西街９２號３樓,"02-23961663",L,J,L,I,L,H,L,H,L,H
