"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,8536,25,"85076563",愛美達股份有限公司新竹分公司,新竹縣,新竹縣竹北市中和街１７１號,"03-6566015#14",L,L,M,M
I,8536,26,"24472275",台灣塞爾克斯應用生技有限公司,臺北市,臺北市內湖區堤頂大道２段８９號３樓,"02-26567952",J,L,G,L,I,M,I,M,I,M
I,8536,27,"23321476",恩施企業有限公司,台北巿,台北巿內湖區瑞光路１９２號３樓之１,"(02)2797-5598",L,L,L,L,L,L,L,L,L,L
I,8536,28,"22522313",艾波比股份有限公司,臺北市,臺北市內湖區基湖路１８號１０樓,"02-87516090",A,L,A,J,A,K,A,I,A,I
I,8536,29,"30961216",美商亞培股份有限公司台灣分公司,臺北市,臺北市中山區民生東路３段５１號６樓及４９號５樓、６樓,"02-2505-0828",A,L,A,L,A,M,A,M,A,M
I,8536,30,"45011782",千如電機工業股份有限公司,桃園市,桃園市楊梅區水美里楊湖路一段四二二號,"03-4788088",C,I,A,E,A,D,A,D,A,E
I,8536,31,"54046377",鏵鼎科技有限公司,新北市,新北市新莊區中正路７０８之６號８樓,"02-29033001",L,J,L,H,L,I,L,J,L,J
I,8536,32,"89776504",元陽科技股份有限公司,桃園市,桃園市桃園區中山里宏昌十二街五五八號二樓,"03-3702610",L,L,K,L,K,K,K,L,K,L
I,8536,33,"11394902",佳能企業股份有限公司,新北市,新北市新莊區中環路３段２００號１８樓,"02-85229788",J,K,J,L,J,L,K,K,K,K
I,8536,34,"52328441",聖德悅科技股份有限公司,新北市,新北市永和區永貞路７９號（１樓）　,"02-26571641",L,M,L,M,L,M,L,M,M,M
I,8536,35,"89371004",大業貿易有限公司,新北市,新北市新店區永安街１２號,"02-89418116",L,M,L,M,K,M,L,M,L,M
I,8536,36,"16444732",盈正豫順電子股份有限公司,新北市,新北市新店區寶高路７巷３號１樓,"02-2917-6857",F,H,A,F,A,E,A,F,A,G
I,8536,37,"70722058",浩碩科技股份有限公司,桃園市,桃園市中壢區自強一路１１號,"03-4628567",L,I,J,F,J,E,K,D,J,G
I,8536,38,"28457036",安倍力有限公司,新北市,新北市汐止區大同路３段１９６之７號７樓,"02-27893440",L,L,L,J,L,J,L,J,L,J
I,8536,39,"16130774",兆勁科技股份有限公司竹南分公司,苗栗縣,苗栗縣竹南鎮公義里友義路七七號,"037-580777",B,A,A,A,B,A,C,A,G,A
I,8536,40,"69547791",艾泊科技有限公司,桃園市,桃園市桃園區中正路１２４９號１０樓之３,"03-3586656",L,L,L,L,L,L,L,L,M,M
I,8536,41,"53494798",亞邦勝科技股份有限公司,桃園市,桃園市桃園區經國路８５７號５樓之２,"03-3163976",M,M,L,M,L,M,L,M,M,M
I,8536,42,"28398868",眾里科技股份有限公司　,新北市,新北市新莊區五權二路２４號５樓之４,"02-22988170",K,J,J,I,J,I,J,H,J,I
I,8536,43,"12341051",康舒科技股份有限公司,臺北巿,臺北巿松山區南京東路５段９９號１１樓,"26217672",A,A,A,A,A,A,A,A,A,A
I,8536,44,"86229428",祥碁實業有限公司,新北市,新北市新店區新坡一街１８巷１弄７號１樓,"02-29101228",L,L,L,K,L,J,L,L,L,L
I,8536,45,"12970591",利滙科技股份有限公司,臺中市,臺中市大雅區中清路三段８３９號２樓,"04-25600511",J,I,I,E,I,F,J,G,I,E
I,8536,46,"27641128",雍御企業股份有限公司,臺南市,臺南市關廟區埤頭里關新路一段288號,"06-595-3689",K,F,I,A,J,A,I,A,J,A
I,8536,47,"28901889",台灣東京精密股份有限公司,新竹縣,新竹縣竹北市中和街１９９號２樓,"03-5531300",A,M,A,L,A,L,A,L,A,L
I,8536,48,"27417064",鑫誠音響有限公司,桃園市,桃園市蘆竹區長興里南崁路二段９號４樓之７,"03-3218806",L,M,L,M,L,M,L,M,L,M
I,8536,49,"22099287",智邦科技股份有限公司,新竹巿,新竹巿科學園區研新三路１號,"03-5770270",A,A,A,A,A,A,A,A,A,A
I,8536,50,"25147987",綜順國際有限公司,臺北市,臺北市中山區民族東路５００號１樓,"02-25014001",K,L,J,L,K,M,J,M,K,L
I,8536,51,"54006781",寶璣系統股份有限公司,新竹市,新竹市香山區香山里中華路５段１９３號１、２樓,"03-5399396",H,L,F,L,F,D,I,K,F,K
I,8536,52,"80555298",雅安科技有限公司,新北市,新北市板橋區忠孝路１７４巷３３號,"02-8952-9650",L,M,L,M,L,M,L,L,L,M
I,8536,53,"27624697",系泰機電有限公司,臺中市,臺中市西屯區上安路１８巷７號,"04-27069659",L,M,L,M,L,M,L,M,L,M
I,8536,54,"22108758",鉅基科技股份有限公司,臺中市,臺中市神岡區豐工中路３１號,"04-25209588",L,I,L,E,K,B,L,D,J,E
I,8536,55,"23738332",衡立貿易有限公司,台北市,台北市民族東路八十六號一樓,"02-25954599",M,M,L,M,L,M,L,M,M,M
I,8536,56,"12486062",羅昇企業股份有限公司,新北市,新北市三重區光復路１段８３巷７號２樓,"02-29958400",K,L,I,L,I,L,H,L,I,L
I,8536,57,"28060529",豪得利科技有限公司,新北市,新北市汐止區新台五路１段１０６號１７樓,"2696-2006",L,M,L,M,L,M,L,M,L,M
I,8536,58,"97257738",宏致電子股份有限公司,桃園市,桃園市中壢區東園路１３號,"03-4632808",H,C,D,A,F,A,G,C,H,D
I,8536,59,"42623036",鴻翔兄弟股份有限公司,臺北市,臺北市南港區園區街３號１１樓之３,"02-26557997#212",L,K,L,I,L,J,L,K,L,L
I,8536,60,"60274518",見誠工業股份有限公司,彰化縣,彰化縣溪湖鎮彰水路４段４３９巷１４６號,"048-850006",C,B,A,H,A,J,A,J,A,I
I,8536,61,"03244705",萬洲化學股份有限公司,臺北巿,臺北巿內湖區行善路３９７號６樓,"02-81706199",D,A,A,A,A,A,A,A,C,A
I,8536,62,"54097614",三俱精密股份有限公司,苗栗縣,苗栗縣苗栗市福星里２４鄰中華東街１４５號９樓,"03-6575225",L,M,L,L,M,L,L,L,M,L
I,8536,63,"53545234",展旺國際開發有限公司,臺北市,臺北市松山區基隆路一段８號１２樓之１,"02-27604989",L,M,K,M,K,M,L,M,L,M
I,8536,64,"70401936",鉅盛國際實業有限公司,高雄市,高雄市鼓山區中華一路８２０號５樓,"07-3486966",L,M,L,L,K,M,K,M,K,M
I,8536,65,"86124395",越峯電子材料股份有限公司,台北市,台北市內湖基湖路３９號８樓,"02-27980337",I,F,G,A,B,A,E,A,G,A
I,8536,66,"97469108",慶旺科技股份有限公司,新北市,新北市五股區五權三路２５號５樓,"02-22983636",L,J,L,I,L,H,L,H,L,H
I,8536,67,"16246064",鈺滿榮企業股份有限公司,新北市,新北市三重區光復路一段八八之八號四樓,"02-85124595",L,L,K,L,J,L,K,L,L,L
I,8536,68,"53660249",香港商霧峰科技有限公司台灣分公司,新北市,新北市林口區松柏路２２號,"02-26023905",K,L,K,L,K,M,I,M,L,M
I,8536,69,"82815411",奔騰智慧生醫股份有限公司,新竹市,新竹市東區光復路一段８９巷１４１號,"",L,M,L,M,M,M,M,M,M,M
I,8536,70,"68566480",連訊通信股份有限公司,新北市,新北市新店區寶興路４５巷９弄４號５樓,"02-29175598",L,L,K,K,L,L,M,M,M,M
I,8536,71,"12982858",華格科技股份有限公司,新北市,新北市三峽區介壽路一段３１１巷４號,"86716551",L,L,L,L,L,L,L,L,K,L
I,8536,72,"96943788",立陽資訊股份有限公司,臺北市,臺北市信義區基隆路２段５１號５樓,"02-27396010",L,M,L,L,L,L,L,L,L,L
I,8536,73,"86237433",育鼎精密工業股份有限公司,桃園市,桃園市八德區新興路５５號,"03-3629889",K,K,I,J,I,J,J,K,J,K
I,8536,74,"24399520",群登科技股份有限公司,桃園市,桃園市桃園區復興路２０７號３樓之１,"03-2868388",L,L,L,J,L,J,L,J,L,I
I,8536,75,"23417394",日商亞庫都電機工業股份有限公司台灣分公司,台北巿,台北巿紹興北街３１巷８號１樓,"02-23966295",L,L,L,L,L,L,L,L,L,L
I,8536,76,"44955117",憶聲電子股份有限公司,桃園市,桃園市中壢區中園路１９８號,"03-4515495",I,M,G,M,D,M,G,M,C,M
I,8536,77,"54046101",同星科技股份有限公司,新北市,新北市汐止區大同路２段１５５號１０樓,"02-86926796",B,A,B,A,A,A,C,A,I,D
I,8536,78,"52615393",磯鑫工業股份有限公司,臺中巿,臺中巿西屯區廣福里廣福路３５２巷８２號１樓,"04-24250250",L,C,K,A,J,A,J,A,K,A
I,8536,79,"28149849",科宇系統有限公司,新竹縣,新竹縣新豐鄉重興村新庄路２８８號１樓,"03-6586503",L,M,L,M,L,M,L,L,L,L
I,8536,80,"12961299",双樺企業有限公司,臺北市,臺北市信義區松信路８７號３樓,"02-27670518",L,L,L,K,L,K,L,K,L,L
I,8536,81,"16748101",朋程科技股份有限公司,桃園市,桃園市蘆竹區南崁路二段２２號１樓,"03-3115555",J,A,B,A,D,A,E,A,F,A
I,8536,82,"84354060",哲固資訊科技股份有限公司,桃園市,桃園市蘆竹區新莊村大興路二十巷二十一弄十一號三樓,"03-3135577",J,F,H,A,G,A,G,A,H,A
I,8536,83,"54153988",冠永科技有限公司,臺北市,臺北市信義區基隆路１段１４３號１１樓,"02-23083339",L,M,L,L,L,L,L,M,L,M
I,8536,84,"09470501",和可有限公司,台北巿,台北巿大安區仁愛路４段１２２巷５６號５樓,"02-2709-5138",L,L,L,L,L,L,L,L,L,L
I,8536,85,"24627897",愛笛科技有限公司,新竹縣,新竹縣竹北市隘口一街２０８號一樓,"03-6681852",L,L,K,L,I,L,K,L,J,L
I,8536,86,"53654859",美商亞敦電子有限公司台灣分公司,新北市,新北市三重區重新路五段６０９巷１４號５樓之７,"02-2999-3127",K,J,I,G,I,F,J,G,J,H
I,8536,87,"24788181",英屬維京群島商亞敦國際電子有限公司台灣分公司,新北市,新北市三重區重新路五段６０９巷１４號５樓之３,"02-29998028",J,J,H,D,H,A,I,A,J,D
I,8536,88,"28722627",宸鋒科技股份有限公司,新北市,新北市中和區宜安路１巷３０弄４之２號,"02-29404002",L,L,J,L,J,L,J,L,I,L
I,8536,89,"80301648",愛德利亞台灣股份有限公司,臺北市,臺北市大安區忠孝東路4段142號2樓之3、2樓之4,"02-27314102",I,M,C,M,D,M,F,M,H,M
I,8536,90,"12861019",威剛科技股份有限公司,新北市,新北市中和區連城路２５８號１８樓,"02-82280886",A,A,A,A,A,A,A,A,A,A
I,8536,91,"13080879",元群科技股份有限公司,桃園市,桃園市楊梅區民富路1段60號2樓,"03-4722003",L,M,L,M,M,M,M,M,M,M
I,8536,92,"53662422",比利時商艾迪比有限公司台灣分公司,臺北市,臺北市大安區復興南路二段２８３號６樓,"02-27039977",L,M,J,M,I,M,J,M,L,L
I,8536,93,"54025470",岳煌科技股份有限公司,新北市,新北市林口區源泉街４１號１樓,"02-26096968",L,M,L,M,L,M,L,M,L,M
I,8536,94,"27608583",合大吉光電有限公司,臺南市,臺南市麻豆區港尾里港子尾５８－１１號,"06-5705239",L,M,L,M,L,M,L,M,L,M
I,8536,95,"28475082",雅福科技有限公司,新北市,新北市蘆洲區永康街58號6樓,"02-28346168",L,L,L,L,M,L,M,L,M,L
I,8536,96,"53226837",亞迪電子股份有限公司,新北市,新北市三重區光復路二段６９號１５樓,"02-85123222",L,L,L,K,L,L,L,L,L,L
I,8536,97,"89601934",廣耘企業有限公司,臺北巿,臺北巿大安區新生南路３段１０之２號７樓　　　　　　　　,"02-23686355",L,L,L,K,L,K,L,K,L,K
I,8536,98,"12976407",集宇企業股份有限公司,臺北市,臺北市內湖區新湖二路１９１巷１７號,"02-87919292",L,L,J,L,I,L,H,L,I,L
I,8536,99,"24719946",世正光電股份有限公司,臺中市,臺中市太平區大興路３６１號,"04-23921126",L,L,L,L,L,M,L,M,M,M
I,8536,100,"24337222",匯宏科技股份有限公司,臺北市,臺北市內湖區新湖二路３４５號６樓,"02-27911718",L,L,L,L,L,L,L,L,L,L
I,8536,101,"70368394",玖營實業有限公司,台北市,台北市中山北路３段２８號４樓之６,"02-26686768",J,M,I,L,G,L,H,M,H,L
I,8536,102,"55637342",愛德利科技股份有限公司,臺中市,臺中市神岡區中山路９８９巷４號,"04-25622651",L,L,L,K,L,J,L,J,L,J
I,8536,103,"89593343",凌華科技股份有限公司,新北市,新北市中和區建一路一六六號九樓．九樓之一．之二．之三　　,"02-82265877",A,A,A,A,A,A,A,A,A,A
I,8536,104,"22536983",喬通自動化工程股份有限公司,高雄巿,高雄巿三民區本揚里天民路４６號,"07-3820282",L,M,L,M,M,M,M,M,M,M
I,8536,105,"70628862",鎧柏科技有限公司,新北市,新北市淡水區中正東路２段２７之９號２４樓,"02-28080746",L,K,K,G,K,H,L,J,K,H
I,8536,106,"27843840",艾德科技有限公司,苗栗縣,苗栗縣苗栗市國華路２１０號,"037-269585",L,L,L,L,L,L,L,L,L,L
I,8536,107,"86410720",亞帝歐光電股份有限公司,桃園市,桃園市八德區廣福路８５８號,"03-3768380-1",L,M,K,L,K,L,J,L,K,L
I,8536,108,"53101132",煥德科技股份有限公司,臺北市,臺北市大安區仁愛路４段１０９號５樓,"02-27721181",L,I,J,G,L,E,L,E,L,D
I,8536,109,"54314984",昇隆電子科技有限公司,新北市,新北市汐止區新昌路７５號２樓,"02-26412435",L,M,L,M,L,M,L,M,L,M
I,8536,110,"23817434",銓盛電子股份有限公司,新北市,新北市三重區重新路五段六○九巷十四號四樓之十八,"02-29953100",L,L,K,J,J,K,J,J,J,J
I,8536,111,"24408703",達相科技有限公司,新北市,新北市中和區中正路７３８號１３樓之７,"02-82269882",L,M,L,M,L,M,L,M,L,M
I,8536,112,"86617378",環華工業股份有限公司,新北市,新北市新莊區化成路３５２巷４１號,"02-22772966",M,M,L,M,L,M,L,M,L,M
I,8536,113,"23304758",天利合企業股份有限公司,新北市,新北市汐止區大安街48號2、3樓及50號2樓,"02-86481688",L,J,L,H,L,F,L,F,L,F
I,8536,114,"80258918",益茂科技股份有限公司,臺北市,臺北市大同區涼州街１之１５號１樓　,"02-25535153",L,M,K,M,L,M,K,M,L,M
I,8536,115,"28114503",筑波醫電股份有限公司,新竹科,新竹科學工業園區新竹縣竹北市生醫二路６６號,"03-5500909#3600",L,M,L,M,M,M,M,M,M,M
I,8536,116,"27364398",聯瑞科技股份有限公司,臺北市,臺北市中山區長安東路1段18號12樓,"02-25222122",K,M,I,M,D,M,C,M,H,M
I,8536,117,"84846066",長盛科技股份有限公司,新北市,新北市淡水區中正東路２段６９號１０樓,"02-88091060",L,L,L,L,L,L,L,L,L,L
I,8536,118,"84354765",騰錄科技股份有限公司,新北市,新北市中和區建一路２４９號５樓,"02-2226-6332",M,K,K,K,K,K,L,L,L,L
I,8536,119,"70461666",台灣艾儀有限公司,新北市,新北市中和區中山路３段１１０號１０樓,"02-82215599",A,M,A,L,A,L,A,M,A,M
I,8536,120,"96856411",易鼎股份有限公司,桃園市,桃園市中壢區松江南路１號,"03-4627101",L,F,K,A,L,A,L,A,L,A
I,8536,121,"80468415",漢辰科技股份有限公司,新竹縣,新竹縣新竹科學工業園區研新一路１８號５樓,"03-5797711",D,E,C,G,A,H,A,G,D,E
I,8536,122,"86446522",前進海事工程股份有限公司,高雄市,高雄市前鎮區沱江街１４６巷１８號　,"07-8134008",M,M,A,M,M,M,M,M,M,M
I,8536,123,"84309734",華新儀錶股份有限公司,新北市,新北市五股區五權五路１１號（３樓）,"02-2299-0503",L,M,L,M,K,M,K,M,K,M
I,8536,124,"70540064",長傑科技股份有限公司,新北市,新北市汐止區新台五路１段９７號２７樓之１０　,"02-26973377",L,K,K,J,J,H,I,E,J,G
I,8536,125,"09435569",浩威電子股份有限公司,臺北市,臺北市南港區研究院路２段１６５號１樓,"02-26547215",K,M,K,M,L,M,K,M,K,M
I,8536,126,"28417149",新加坡商中微半導體設備股份有限公司台灣分公司,新竹市,新竹市東區公道五路三段１號７樓之１　,"03-5723111",G,L,F,L,C,M,A,M,A,M
I,8536,127,"22721973",惠虹光電科技有限公司,臺北巿,臺北巿吉林路１４巷１８之１號２樓,"02-25373389",I,L,G,L,G,L,I,L,J,L
I,8536,128,"70634323",榮創能源科技股份有限公司,新竹縣,新竹縣湖口鄉新竹工業區工業五路１３號,"03-5976988",A,A,A,A,C,A,A,A,B,A
I,8536,129,"53499956",艾比精密科技企業有限公司,臺南市,臺南市安平區怡平里慶平路３８６號４樓之１,"06-5938002",L,M,L,M,L,M,L,M,L,M
I,8536,130,"70848839",日月光半導體製造股份有限公司中壢分公司,桃園市,桃園市中壢區復華里中華路１段５５０號,"03-4527121",A,A,A,A,A,A,A,A,A,A
I,8536,131,"76027628",日月光半導體製造股份有限公司,高雄巿,高雄巿楠梓加工出口區經三路２６號,"07-3617131",A,A,A,A,A,A,A,A,A,A
I,8536,132,"12814136",台控科技股份有限公司,新竹縣,新竹縣竹北市新工二路１９８號４樓,"03-5520088",A,J,A,I,A,A,A,I,A,K
I,8536,133,"16130423",宏捷科技股份有限公司,臺南市,臺南市新市區臺南科學工業園區大利一路六號,"06-5050999",B,A,A,A,A,A,H,A,E,A
I,8536,134,"22248651",連展科技股份有限公司,新北市,新北市新店區寶興路４５巷９弄２號３樓,"02-29175598",J,K,I,K,I,L,I,J,I,I
I,8536,135,"16316595",億富股份有限公司,新北市,新北市三重區重新路５段６０９巷１８號６樓之５,"02-29997729-30",K,L,I,L,I,L,I,L,J,L
I,8536,136,"05155853",研華股份有限公司,台北巿,台北巿內湖區瑞光路２６巷２０弄１號,"02-27927818",A,A,A,A,A,A,A,A,A,A
I,8536,137,"23527977",愛德萬測試股份有限公司,新竹縣,新竹縣湖口鄉新竹工業區光復路１５號,"03-5975811",A,L,A,J,A,J,A,K,A,L
I,8536,138,"16946587",雅鈦企業有限公司,臺南市,臺南市安南區開安路６３巷３６號２樓,"06-3553595",L,K,L,J,L,J,L,J,M,J
I,8536,139,"27412119",鉞發有限公司,桃園市,桃園市桃園區經國路８５９號１４樓之２,"02-29868270",L,M,L,M,L,L,L,L,L,L
I,8536,140,"80621419",宏佳騰動力科技股份有限公司,臺南市,臺南市山上區南洲里南洲４１號,"06-5783988",J,C,F,A,C,A,F,A,F,A
I,8536,141,"22738691",笙翔軟管實業有限公司,新北市,新北市三重區光復路１段１０８號,"02-29997311",L,L,J,K,J,L,K,L,K,M
I,8536,142,"04431804",寶一科技股份有限公司,臺南市,臺南市新營區新工路１３巷１號,"06-6535001",E,D,A,A,A,A,A,A,A,A
I,8536,143,"53005026",美商艾羅德克有限公司台灣分公司,新北市,新北市中和區板南路４９６號５樓,"02-87516690",L,M,L,M,L,M,L,M,L,L
I,8536,144,"97324075",利翔航太電子股份有限公司,新竹巿,新竹巿新竹科學工業園區研發二路３０號２樓,"03-5643912-2171",L,J,I,D,J,E,I,D,K,F
I,8536,145,"54301806",安提國際股份有限公司,新北市,新北市汐止區大同路１段２３７號２樓之１　　,"02-77092568",K,I,I,B,J,E,J,H,L,J
I,8536,146,"96899517",力景勳顥股份有限公司,新北市,新北市中和區中正路７１６號１５樓之６,"02-8227-3701",L,J,L,G,L,G,L,G,L,G
I,8536,147,"12658515",其陽科技股份有限公司,新北市,新北市汐止區大同路２段１３３號９樓,"02-86926677",L,A,J,A,J,A,K,A,J,A
I,8536,148,"27525541",富基電通股份有限公司,臺北市,臺北市南港區南港路3段48號10樓,"02-87893500",A,K,A,L,A,L,A,L,A,G
I,8536,149,"86622800",宏鑫寶業技術顧問股份有限公司,基隆巿,基隆巿中山區通化里復旦路十五巷８之４號１樓,"02-24281231",L,L,K,L,L,J,L,J,A,M
I,8536,150,"27652074",正才有限公司,台北市,台北市文山區木新路３段３１０巷１２弄８號４樓,"02-29376793",L,M,L,M,L,M,L,M,L,M
I,8536,151,"27868356",優力精密工業有限公司,新竹縣,新竹縣竹北市縣政十街２０７號,"03-6571238",L,L,L,L,L,L,L,L,L,L
I,8536,152,"70419936",馥譯實業有限公司,高雄市,高雄市前金區市中一路５號２樓之１,"07-5316505",L,M,L,M,L,M,L,M,L,M
I,8536,153,"70376850",創大裕國際有限公司,臺北市,臺北市中山區松江路４３號８樓之２,"02-29090936",L,M,L,M,L,M,L,M,L,M
I,8536,154,"84914063",亞聚捷實業有限公司,新北市,新北市新店區大同里民權路卅九號五樓,"86674100",L,M,L,M,L,M,L,M,L,M
I,8536,155,"42617908",歐德立克照明股份有限公司,臺北市,臺北市松山區南京東路３段３０３巷８弄９號４樓,"02-27186678",L,L,L,L,L,L,L,L,L,L
I,8536,156,"70747570",台灣安捷倫科技股份有限公司,桃園市,桃園市平鎮區高雙路２０號２樓,"03-495-9200",A,M,A,M,A,L,A,L,A,L
I,8536,157,"22699487",鐵丨貿易有限公司,嘉義縣,嘉義縣太保市中山路１段２２８巷１９弄１３號１樓,"05-2377672",L,M,L,M,L,M,L,M,L,M
I,8536,158,"25151320",三僑科技有限公司,新竹市,新竹市香山區埔前路２８６號,"03-5397258",L,M,L,L,L,M,L,M,L,M
I,8536,159,"16546560",群祺科技股份有限公司,新北市,新北市土城區中央路４段２號４樓之５,"02-22688048",L,M,L,M,M,M,M,M,M,M
I,8536,160,"28406332",金虹科技有限公司,桃園市,桃園市桃園區中正路６４０號２樓,"03-3581266",L,L,L,L,L,L,L,L,L,L
I,8536,161,"04409514",正同開發股份有限公司,台北巿,台北巿信義路４段３９７號１１樓,"02-24347617",M,M,L,M,L,M,L,M,L,M
I,8536,162,"70498690",照農實業股份有限公司,新北市,新北市新店區新生街１８巷６號１樓,"02-29179249",L,M,J,M,I,M,J,M,K,L
I,8536,163,"53718283",承峯精密電子股份有限公司,新北市,新北市板橋區民生路１段２８之５號４樓,"02-29588920",L,M,L,M,L,M,L,M,L,M
I,8536,164,"16319592",艾亨達科技股份有限公司,新竹市,新竹市香山區中華路六段６５９號,"03-5370558",L,L,L,L,K,K,K,L,L,K
I,8536,165,"96994977",營邦企業股份有限公司,桃園市,桃園市蘆竹區新莊村大興路２０巷１９弄９號,"03-3138386",A,A,A,A,A,A,A,A,A,A
I,8536,166,"24386291",弘傳國際有限公司,桃園市,桃園市桃園區復興路４４８號,"03-3332298",K,M,J,L,L,L,L,M,L,M
I,8536,167,"55966651",愛得電子股份有限公司,臺中市,臺中市神岡區社南里中山路六六七巷六五號,"04-25620100",L,L,L,K,L,K,L,K,L,K
I,8536,168,"24965475",智傑國際科技有限公司,臺北市,臺北市中山區新生北路２段１２７巷１４號１樓,"0933832686",L,M,L,M,L,M,L,M,L,M
I,8536,169,"97160544",漢翔航空工業股份有限公司,臺中巿,臺中巿西屯區西平里２４鄰漢翔路１號,"04-27020001",A,A,A,A,A,A,A,A,A,A
I,8536,170,"89592267",光甫企業有限公司,台北巿,台北巿大安區基隆路２段１６４號５樓之４,"02-27359569",L,L,L,K,L,K,L,K,L,K
I,8536,171,"84217382",艾法科技股份有限公司,高雄市,高雄市鳳山區八德路２段２３０號,"07-7777128",L,L,L,L,L,L,L,L,L,L
I,8536,172,"43240108",日商新創機電科技股份有限公司台北分公司,臺北市,臺北市松山區民生東路３段１５６號３樓之１　,"02-2713-5008",L,L,L,M,L,M,L,M,L,M
I,8536,173,"43805359",英研智能移動股份有限公司,臺北市,臺北市士林區承德路四段１６６號６樓,"",L,L,K,L,J,L,L,L,L,M
I,8536,174,"53691340",凱羿科技有限公司,新北市,新北市三重區重新路５段６０９巷４號５樓之９,"02-66377979",L,M,K,M,K,M,K,M,L,M
I,8536,175,"11381701",亞洲航空股份有限公司,臺南市,臺南市仁德區機場路１０５０號,"06-2681911",A,K,A,H,A,I,A,J,A,K
I,8536,176,"53042346",吉祥自動化股份有限公司,新竹縣,新竹縣竹北市新溪街７１號,"03-5511370",L,M,L,M,L,L,L,M,L,M
I,8536,177,"29182275",法液空電子設備股份有限公司,臺中市,臺中市大雅區中部科學工業園區科雅路２８號３樓,"04-25681800",H,D,A,A,A,A,A,A,A,A
