"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,5407,73,"97104591",鈦基國際有限公司,臺北市,臺北市大安區信義路３段１５８號１１樓,"02-27001358",M,M,M,L,M,L,M,L,M,L
E,5407,74,"84408024",寶久實業股份有限公司,新北市,新北市中和區員山路５０２號６樓之８,"02-22216685",M,L,L,L,L,L,L,L,L,L
E,5407,75,"69659726",慈星實業有限公司,台北巿,台北巿南港區南港路３段５０巷８號２樓,"02-27859320",L,J,L,H,L,H,L,I,L,I
E,5407,76,"05132331",連祥實業有限公司,台北巿,台北巿南港區南港路３段５０巷６號２樓,"02-27850663",M,L,M,K,M,J,M,J,M,J
E,5407,77,"86165199",保地實業股份有限公司,臺北巿,臺北巿中山區松江路一三九號一０樓之二,"02-25057555",M,L,M,L,M,L,M,L,M,L
E,5407,78,"52493785",八方興有限公司,臺北市,臺北市松山區八德路３段１２巷７弄２６號２樓,"02-25702099",M,L,M,L,M,L,M,L,M,M
E,5407,79,"84743435",柏齊貿易股份有限公司,新北市,新北市三重區重新路５段６０９巷２０號９樓之４,"02-2999-8061",M,L,M,L,M,L,L,L,L,L
E,5407,80,"12902573",渤鑫榮紡織科技有限公司,桃園市,桃園市桃園區大興西路１段１８６號４樓,"03-3559161",M,L,M,M,M,M,M,M,M,M
E,5407,81,"22595716",柏綸股份有限公司,桃園市,桃園市蘆竹區內厝里１鄰南山路二段１２巷２９號,"03-3221801",M,L,L,L,M,L,L,L,M,L
E,5407,82,"12236522",申蒙有限公司,臺北市,臺北市信義區忠孝東路５段４８２號７樓之３,"02-23461128",M,L,M,L,M,L,M,L,M,L
E,5407,83,"12523854",昱瑞企業股份有限公司,台北巿,台北巿南京東路３段２８５號６樓,"02-27190891",M,J,L,E,M,E,M,E,L,F
E,5407,84,"23112800",香港商貴榮有限公司台灣分公司,台北巿,台北巿士林區德行東路１５號３樓,"02-28337600",M,L,M,L,M,K,M,K,M,J
E,5407,85,"05719810",逸風實業股份有限公司　,桃園市,桃園市蘆竹區內厝村大豐街４８號,"03-3261299",L,F,L,A,L,A,K,A,K,A
E,5407,86,"97279395",博雄貿易有限公司,桃園市,桃園市桃園區榮華街６４巷８３號,"03-367-5336",M,M,M,L,M,L,M,L,M,L
E,5407,87,"42652849",博比克國際貿易有限公司,臺北市,臺北市中山區松江路１３９號９樓,"02-25168895",L,L,M,K,M,I,L,I,L,J
E,5407,88,"54983295",美商柏爾紡織材料股份有限公司台灣分公司,桃園市,桃園市中壢區青埔六街２５２號２樓,"+886-3-4531576",L,L,L,L,M,M,M,M,M,M
E,5407,89,"23134451",非司比有限公司,臺北巿,臺北巿中山區吉林路４５３之一號２樓,"02-2593-2453",M,L,M,L,M,K,M,K,M,K
E,5407,90,"28692362",佩迪國際有限公司,臺北市,臺北市中山區林森北路５００號９樓之３,"02-25605721",M,M,M,L,M,L,M,M,M,L
E,5407,91,"97551599",皇冠皮件工業股份有限公司,臺中市,臺中市太平區太平里新仁路１段１４號,"04-22782166",M,L,M,J,M,J,M,J,M,M
E,5407,92,"04740392",加敬有限公司,台北巿,台北巿仁愛路四段１０１號１２樓之１,"02-2299-7291",M,L,L,L,M,L,M,L,L,L
E,5407,93,"84742267",恆儀發展股份有限公司,臺北市,臺北市中山區南京東路二段１１１號１１樓,"02-25012898",K,J,J,L,K,L,J,L,J,L
E,5407,94,"16467191",卡洛國際有限公司,高雄市,高雄市橋頭區塩南路２１號,"07-6125990",L,L,L,L,L,L,L,L,L,L
E,5407,95,"30994526",立陽興業有限公司,嘉義市,嘉義市西區劉厝里大利街１１６號１樓,"05-2837833",M,L,L,L,L,L,L,L,L,L
E,5407,96,"66549388",泓達企業股份有限公司,嘉義縣,嘉義縣水上鄉寬士村崎子頭３１之７６號,"05-2685366",M,L,L,I,L,I,M,I,L,H
E,5407,97,"97455435",愷笙實業有限公司,臺北巿,臺北巿大同區長安西路２８９號８樓之１,"02-25501053",M,L,M,K,M,K,M,J,M,J
E,5407,98,"16091786",香港商得匯貿易有限公司台灣分公司,台北市,台北市中山區林森北路５７５號４樓之２,"02-2591-5149",M,L,M,K,M,J,M,K,L,J
E,5407,99,"30932780",大揚科技股份有限公司,新北市,新北市中和區連城路２５８號６樓之２,"02-82271866",K,J,K,G,J,F,J,G,J,F
E,5407,100,"28796227",碳鑫源股份有限公司,臺中市,臺中市龍井區茄投路１段１６０巷５０之５號,"04-26999538",L,K,J,H,K,H,K,J,L,J
E,5407,101,"07648968",翊祥實業股份有限公司,臺北市,臺北市信義區東興路５９號８樓,"02-77370399",L,L,M,J,M,J,L,J,M,I
E,5407,102,"11825825",嘉裕股份有限公司,臺北巿,臺北巿大安區仁愛路四段二十五號７樓,"02-27113171",J,L,C,J,C,J,D,K,A,J
E,5407,103,"12299808",詠祥紡織股份有限公司,臺北巿,臺北巿大同區承德路二段八一號一二樓,"02-25583730",L,A,L,A,L,A,L,A,L,A
E,5407,104,"84688377",敞得股份有限公司,臺中市,臺中市大雅區上楓里民生路三段三十六巷七號,"04-25605858",M,K,M,J,M,I,M,I,M,G
E,5407,105,"97454301",天昶實業股份有限公司,臺北巿,臺北巿松山區復興北路四八三號一號,"02-27131334",M,H,L,C,L,C,L,C,L,B
E,5407,106,"16311183",慶蒲紡織股份有限公司,台北巿,台北巿延平北路１段１０２號７樓,"02-25555788",M,M,M,L,M,L,M,L,L,I
E,5407,107,"27908028",泊叡國際有限公司,嘉義縣,嘉義縣太保市過溝里過溝４５之１２號１樓,"05-2384285",M,L,M,L,M,L,M,L,M,L
E,5407,108,"20750037",運佳企業有限公司,臺北市,臺北市內湖區內湖路１段３６０巷８號５樓,"02-26273338",M,L,M,L,L,L,L,L,M,K
E,5407,109,"07630448",家泰綢布有限公司,台北巿,台北巿士林區葫蘆街一三二號一樓,"02-28161606-9",M,L,L,I,M,J,L,I,M,H
E,5407,110,"02849781",佳永企業有限公司,新竹巿,新竹巿浸水里浸水街三○四號,"035-217195-6",L,L,L,K,L,K,L,K,K,K
E,5407,111,"12961967",詮茂國際有限公司,新北市,新北市三重區重新路５段６０９巷１２號８樓之１２,"02-29956365",M,L,M,J,M,J,M,H,M,H
E,5407,112,"29040831",麗綺貿易股份有限公司,臺北市,臺北市中山區松江路１４８號８樓,"02-25630301",L,L,L,L,L,L,L,K,L,K
E,5407,113,"80517458",承隆興業有限公司,台北市,台北市松山區八德路２段４３７巷６弄４號,"02-2771-5183",M,L,M,L,M,L,L,L,M,L
E,5407,114,"28965588",全宸科技股份有限公司,桃園市,桃園市楊梅區瑞坪里瑞坪路177號2樓,"03-4681172",L,J,M,M,M,M,M,M,M,M
E,5407,115,"86738318",紳冠股份有限公司,台北巿,台北巿信義區忠孝東路５０８號１８樓之３,"02-27595191",M,L,M,J,M,K,L,K,M,J
E,5407,116,"12701273",詮崴紡織科技有限公司,臺中市,臺中市西屯區福科路５４９號,"04-2461-1691",M,L,M,L,M,L,M,L,M,L
E,5407,117,"16660885",崇竣實業股份有限公司,台北市,台北市中山區建國北路２段３３號１０樓,"02-25024670",L,L,L,K,L,J,L,J,L,J
E,5407,118,"66501589",昶豐興業有限公司,新北市,新北市板橋區金門街３７９巷２５號５樓,"02-26861700",M,L,M,K,M,L,M,M,M,M
E,5407,119,"36123364",昶和纖維興業股份有限公司,桃園市,桃園市蘆竹區南崁路１段２７７號,"03-3222248",H,E,D,A,E,A,L,G,K,F
E,5407,120,"13014317",穎億貿易有限公司,臺中市,臺中市潭子區大豐一路１５３號,"04-25311217",L,K,L,I,L,H,M,H,M,H
E,5407,121,"59146311",彰太織造股份有限公司,彰化縣,彰化縣彰化巿彰水路９９巷８３號,"04-7617307",K,L,J,I,J,I,J,I,I,I
E,5407,122,"54525828",彰洋材料股份有限公司,彰化縣,彰化縣花壇鄉中山路一段４１號,"04-24615678",L,I,J,D,J,E,L,E,L,H
E,5407,123,"89478300",佳尼特股份有限公司,臺北巿,臺北巿松山區南京東路四段１號９樓,"02-25465088",M,L,M,K,L,J,L,J,L,I
E,5407,124,"86999988",祺乃特實業有限公司,台南巿,台南巿安南區溪心里海佃路二段７６６巷１０號一樓,"06-2472166",M,M,H,J,H,H,M,M,I,K
E,5407,125,"83850668",創瀚貿易股份有限公司,臺中市,臺中市沙鹿區忠貞路３０３巷５號１樓,"04-23145953",M,L,M,M
E,5407,126,"22132053",群馥實業股份有限公司,臺南市,臺南市永康區復興路１巷３０弄９９號,"06-2728121",L,L,L,M,L,M,L,M,L,M
E,5407,127,"12528106",至傑貿易有限公司,桃園市,桃園市龜山區大湖路４０８巷１２弄２６號,"03-3273677",M,L,M,K,M,J,M,J,M,J
E,5407,128,"89931034",晟霖實業股份有限公司,桃園市,桃園市桃園區春日路１４９２之１號１０樓,"03-3256200",M,I,M,D,M,F,M,D,M,E
E,5407,129,"80311060",正翃企業有限公司,臺南市,臺南市中西區和緯路５段３３１號　,"06-2807179",M,M,M,L,M,M,L,M,M,M
E,5407,130,"28015139",晨詮國際有限公司,臺中市,臺中市清水區中華路２５９號１樓,"04-26282883",M,L,M,L,M,L,M,L,M,L
E,5407,131,"79971367",辰星布業有限公司,彰化縣,彰化縣社頭鄉湳底村員集路三段四六七巷一○八號,"04-8710711",M,L,M,L,M,L,M,L,M,L
E,5407,132,"84778216",承于實業有限公司,臺北巿,臺北巿松山區南京東路５段１６４號４樓,"02-87879922",M,K,M,I,L,H,M,J,M,J
E,5407,133,"24935352",成紡實業有限公司,臺北市,臺北市大安區復興南路２段３４７號１樓,"02-27388322",M,L,L,L,M,M,M,M,M,M
E,5407,134,"12786531",呈韋服飾開發有限公司,彰化縣,彰化縣鹿港鎮洋厝里１９鄰鹿草路３段８之１號１樓,"07-77800396",L,L,L,L,L,L,L,L,L,L
E,5407,135,"22772634",政展有限公司,新北市,新北市三重區新北大道１段３５巷１０號　,"02-29811088",L,L,L,J,K,J,L,J,L,H
E,5407,136,"54654293",晨華企業有限公司,臺北市,臺北市中山區吉林路４５號７樓之１,"02-25635359",M,L,L,K,M,L,M,L,M,L
E,5407,137,"27594321",辰品國際開發有限公司,新竹市,新竹市北區中正路２９８號７樓之５,"03-5240899",L,L,L,L,L,L,L,L,L,L
E,5407,138,"52564612",阡威國際股份有限公司,台中巿,台中巿西屯區福上巷１８３號,"04-2311-5128",M,K,M,I,L,I,L,G,L,F
E,5407,139,"12699213",億隆國際股份有限公司,臺北市,臺北市萬華區長沙街２段９１號３樓之６,"02-23701570",L,J,L,E,L,C,L,D,L,D
E,5407,140,"42596782",程瑋實業有限公司,彰化縣,彰化縣和美鎮道周路５３２之１２號１１樓,"04-7564385",M,L,M,K,M,K,M,K,M,K
E,5407,141,"16657586",佶棉纖維有限公司,新北市,新北市五股區五權二路７號１樓,"02-2299-4866",L,L,J,L,J,L,K,L,J,L
E,5407,142,"13115722",巨濠國際興業有限公司,桃園市,桃園市桃園區雲林里金門二街５３號１樓,"03-3778000",M,L,M,L,M,L,M,L,M,K
E,5407,143,"56634300",吉信織造廠股份有限公司,臺中市,臺中市梧棲區福德里中央路二段２６６號,"04-26560231",L,L,L,K,L,L,K,K,L,L
E,5407,144,"72051870",啟盟工業股份有限公司,臺南市,臺南市新化區大德路７６號,"06-598-3121",L,I,L,F,L,F,L,G,L,H
E,5407,145,"72055019",佳和實業股份有限公司,臺南市,臺南市新市區三舍里２０７號,"06-599-1911",I,A,B,A,E,A,F,A,G,A
E,5407,146,"22805163",嘉偉興業股份有限公司,台中巿,台中巿北屯區熱河路２段４號１樓,"04-22318824",L,M,L,L,L,L,L,L,L,L
E,5407,147,"86300744",加連登實業股份有限公司,臺北市,臺北市內湖區洲子街１０１號１樓,"02-2659-2198",L,L,I,K,H,L,I,K,I,L
E,5407,148,"86779274",佳泰興實業有限公司,新北市,新北市三重區重新路５段４６２號,"06-6890916-8",M,K,M,K,M,J,M,I,M,K
E,5407,149,"27333543",佳旺國際股份有限公司,臺北市,臺北市中山區南京東路三段２８號６樓,"02-25031232",L,L,L,L,M,J,M,J,M,K
E,5407,150,"12756826",翔賀發展股份有限公司,彰化縣,彰化縣線西鄉塭仔村沿海路一段二五四巷一號　　,"04-7581119",M,L,M,L,M,M,M,M,M,M
E,5407,151,"55862327",巧磊工業股份有限公司,臺中市,臺中市神岡區豐洲里大明路２巷１６號,"045-227866",M,L,L,J,L,J,M,K,M,J
E,5407,152,"70560589",蕎鴻企業有限公司,台北市,台北市中山區中山北路２段４６號１０樓,"02-25620656",L,L,M,J,M,K,L,K,M,J
E,5407,153,"54750768",麒暉企業股份有限公司,臺中市,臺中市后里區泉州路３５號２樓,"04-25565128",M,J,L,H,L,G,L,H,L,I
E,5407,154,"31335277",奇凡實業股份有限公司,臺北巿,臺北巿大安區忠孝東路四段一五號一二樓,"02-27314846",M,M,L,L,M,L,M,L,M,L
E,5407,155,"52632013",建呈有限公司,臺北市,臺北市內湖區內湖路１段１２０巷１３號４樓,"02-26279600",M,L,M,I,M,G,M,I,M,M
E,5407,156,"22058791",乾義興業有限公司,台中市,台中市東區旱溪街４６３號,"04-22113762",L,I,L,D,L,G,L,H,L,H
E,5407,157,"52750720",銓有工業股份有限公司,苗栗縣,苗栗縣公館鄉館中村成功路１０號１樓　,"037-238868",M,L,M,K,M,K,M,J,M,J
E,5407,158,"42922007",志茂紡織有限公司,臺南市,臺南市永康區塩和街２４７巷７號　,"06-2435180",M,M,M,L,M,M,M,M,M,M
E,5407,159,"23109299",織意企業股份有限公司,臺南市,臺南市安南區開安路１７８號　,"06-3566191",L,L,L,L,L,L,L,L,L,L
E,5407,160,"12902406",慶銓國際貿易有限公司,臺中市,臺中市大甲區武曲里橫圳街三○三號一樓,"04-26886717",M,M,M,L,M,L,L,L,M,L
E,5407,161,"86091319",錦群實業股份有限公司,新北市,新北市泰山區泰林路二段１４８號,"02-29093777",L,H,L,A,L,A,L,A,L,A
E,5407,162,"23565248",今立塑膠工業股份有限公司,彰化縣,彰化縣芳苑鄉後寮村工區六路８號,"04-8951966",M,L,L,K,L,K,L,L,M,L
E,5407,163,"89709581",金億豐實業股份有限公司,彰化縣,彰化縣花壇鄉長沙村學前路３１８巷９弄２號,"04-7866611",M,M,M,L,M,L,M,L,M,L
E,5407,164,"35068201",中國唯一製衣廠股份有限公司,臺北市,臺北市松山區南京東路３段２４８號１５樓,"02-27310991",K,I,H,E,H,E,H,E,G,D
E,5407,165,"89629270",佑營國際有限公司,台北巿,台北巿中山區長安東路２段１７１號５樓之２,"02-2721-3188",M,L,L,L,M,L,M,L,L,L
E,5407,166,"69253388",清祿鞋業股份有限公司,臺南市,臺南市佳里區安西里安西７１號,"06-7226161-6",L,J,L,E,L,B,L,A,L,A
E,5407,167,"96861300",其芳貿易有限公司,臺中市,臺中市大雅區橫山里永和路一○七︱一○號一樓,"04-25691119",M,M,L,L,L,L,L,J,L,K
E,5407,168,"70361505",豐利泰實業有限公司,新北市,新北市三重區重新路５段６４６號１２樓之１,"02-29998733",L,K,M,J,M,J,M,J,M,J
E,5407,169,"84301276",卓蓉實業有限公司,臺北巿,臺北巿中山區長安東路二段一八九號六樓之一,"02-27403959",M,L,L,L,M,M,M,M,M,M
E,5407,170,"80173192",中益複合材料股份有限公司,桃園市,桃園市平鎮區華隆街２號,"03-4500691",K,K,J,J,J,J,J,J,J,J
E,5407,171,"96931306",鉅欣實業股份有限公司,桃園市,桃園市桃園區春日路１４３４巷四十四號,"03-3255957",M,L,M,L,M,M,M,M,M,M
E,5407,172,"51234234",全成製帽廠股份有限公司,台中巿,台中巿西屯區西墩里西屯路３段５２之１號,"04-27014108",L,B,K,A,L,A,L,A,L,A
E,5407,173,"16030748",全立普有限公司,新北市,新北市三重區仁義街３０１號１樓,"02-82873658",M,L,M,M,M,L,M,L,M,L
E,5407,174,"85799358",全美手套工業股份有限公司,高雄市,高雄市鳳山區曹公路１５號８樓之３,"07-8713128-9",L,L,L,J,L,J,L,J,L,J
E,5407,175,"31349650",莊魁企業有限公司,新北市,新北市三重區光復路１段８９號,"02-22783789",M,L,M,K,M,K,M,K,M,K
E,5407,176,"22654778",朱林興業股份有限公司,臺北巿,臺北巿中山區民生東路１段４３號７樓,"02-2563-8755",M,L,L,J,M,I,M,I,L,H
E,5407,177,"45902927",群建企業有限公司,新北市,新北市三芝區楓林一街９號,"02-2637-2778",M,L,M,L,M,M,M,L,M,M
E,5407,178,"16904708",苣隆實業有限公司,彰化縣,彰化縣鹿港鎮洋厝里鹿草路３段４０３巷１號１樓,"04-7710585",K,L,I,J,H,I,I,I,H,I
