"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,7219,34,"29182768",千附實業股份有限公司中科分公司,中部科,中部科學工業園區臺中市后里區后科南路２８號,"4-25588638#2381",H,F,J,B,I,E,K,C,I,A
I,7219,35,"22550181",程華工業股份有限公司,高雄市,高雄市左營區富民路１３巷１２號,"07-6168389",L,M,L,M,L,M,L,M,L,M
I,7219,36,"29113398",承穎貿易有限公司,臺南市,臺南市北區中華北路２段２１５號１樓,"06-2810273",L,K,K,K,K,J,K,J,J,J
I,7219,37,"84732057",臣佳企業有限公司,高雄市,高雄市苓雅區中正里青年一路１之８號５樓,"07-7191399",L,J,L,H,L,H,L,J,L,K
I,7219,38,"04457563",嘉發實業工廠股份有限公司,臺北巿,臺北巿大同區太原路八十三號２樓,"02-25553380",A,A,A,A,A,A,A,A,A,A
I,7219,39,"70005915",千興不銹鋼股份有限公司,臺南市,臺南市麻豆區小埤里２鄰工業路２２２號,"06-5703271-5",D,M,A,L,A,M,A,I,A,H
I,7219,40,"33725429",健泰工業股份有限公司,桃園市,桃園市觀音區草漯里成功路一段511號,"03-483-6618",I,L,G,L,H,J,G,J,F,I
I,7219,41,"11132909",中國電子股份有限公司,臺北巿,臺北巿內湖區行愛路７８巷２５號７樓,"02-2793-9900",I,B,E,A,F,A,F,A,D,A
I,7219,42,"03098415",中華汽車工業股份有限公司,臺北巿,臺北巿大安區敦化南路２段２號１１樓,"02-2325-0000",A,H,A,A,A,B,A,A,A,A
I,7219,43,"70586194",昌靖興業股份有限公司,彰化縣,彰化縣鹿港鎮鹿工南二路２７號,"04-7810858",K,I,K,C,J,A,K,A,K,D
I,7219,44,"12754664",全研科技有限公司,彰化縣,彰化縣田尾鄉饒平村四維巷９９號,"04-8711037",M,K,L,J,L,J,L,I,M,J
I,7219,45,"84340242",中彥國際科技工程股份有限公司　　,高雄市,高雄市鳳山區文中街２３２巷９號７樓,"08-7722252",L,M,L,M,L,M,L,M,L,M
I,7219,46,"84721208",鏵福實業股份有限公司,高雄市,高雄市阿蓮區成功街３巷１０號５樓之１２,"07-6318000",J,J,F,G,E,G,F,G,H,H
I,7219,47,"23519391",強大不銹鋼股份有限公司,高雄市,高雄市鳳山區鎮北北巷２１之１９號,"07-7326779",L,M,K,M,K,M,K,M,K,M
I,7219,48,"75982644",千城鋼鐵有限公司,高雄市,高雄市三民區大福街４０巷７９弄２號５樓之２,"07-7879933",G,M,G,M,H,M,G,M,I,M
I,7219,49,"22517640",坤勝科技工業股份有限公司,新北市,新北市五股區五工路１２４號,"02-2298-2355",M,L,L,L,M,L,M,L,L,L
I,7219,50,"16650063",萬揚國際股份有限公司,臺南市,臺南市東區裕和路３３６號１樓　,"06-3318955",L,K,K,I,K,H,K,G,L,H
I,7219,51,"20817282",中鼎工程股份有限公司,臺北市,臺北市士林區中山北路６段８９號,"02-28339999",A,L,I,L,A,L,A,E,A,H
I,7219,52,"96973516",天文大同特殊鋼股份有限公司,桃園市,桃園市平鎮區廣仁里大昌路１號,"03-493-6622",F,M,A,M,A,L,A,L,A,L
I,7219,53,"22909343",達盛機械工程股份有限公司,新竹巿,新竹巿中華路１段１５１號,"03-5536612",L,M,L,L,L,H,L,J,L,L
I,7219,54,"84696355",大頌實業股份有限公司,臺中市,臺中市西屯區協和里工業區３４路７號,"04-23581013",L,L,K,K,K,I,L,I,L,I
I,7219,55,"23484745",大才不銹鋼股份有限公司,臺中市,臺中市南屯區精科二路９號,"04-23580838",J,L,I,J,H,J,H,J,I,H
I,7219,56,"23830154",駐龍精密機械股份有限公司,高雄市,高雄市仁武區五和里八德二路１６６號,"07-3101000",J,I,F,A,F,A,H,A,H,A
I,7219,57,"53569729",多邦金屬有限公司,高雄市,高雄市三民區大豐二路４８５號２樓,"07-3945106",L,M,L,M,K,M,K,L,K,M
I,7219,58,"04980505",汎新企業股份有限公司,台北巿,台北巿內湖區陽光街３２１巷１８號,"02-27998080",J,L,E,K,F,K,G,L,H,L
I,7219,59,"23528384",台灣荏原電產股份有限公司,桃園市,桃園市中壢區南園二路７之２號,"03-4515881",L,H,I,C,J,B,J,B,J,C
I,7219,60,"84752068",怡福科技有限公司,台北巿,台北巿中山區林森北路５０號４樓之５,"02-25601706",L,L,L,L,L,L,L,L,L,L
I,7219,61,"70842096",台灣依摩泰股份有限公司,台北市,台北市中山區復興南路１段３６之１０號１３樓,"02-2731-2112",J,I,F,C,D,A,E,A,F,A
I,7219,62,"52330782",安固實業股份有限公司,台中巿,台中巿東區互助街７號１樓,"04-22283811",J,M,H,M,I,M,I,M,I,M
I,7219,63,"86447923",環菱重工股份有限公司,高雄市,高雄市大寮區德昌街２２號１樓,"07-7035751",J,L,L,L,L,L,L,L,L,L
I,7219,64,"75339004",長興材料工業股份有限公司,高雄巿,高雄巿三民區建工路５７８號,"07-3838181",A,A,A,A,A,A,A,A,A,A
I,7219,65,"54519939",鈺承工業股份有限公司,桃園市,桃園市中壢區合江路１０號,"03-4522344",L,M,L,M,L,M,K,M,K,M
I,7219,66,"13085754",沛霖實業股份有限公司,臺北市,臺北市大安區忠孝東路四段１８３號１１樓之１,"02-2731-1148",L,M,L,L,L,L,L,L,L,L
I,7219,67,"23396406",上久工業股份有限公司,雲林縣,雲林縣斗六市廣西路１６號２樓,"05-5377333",L,L,L,K,L,I,L,J,L,I
I,7219,68,"96933037",長生電力股份有限公司,桃園市,桃園市蘆竹區濱海路一段１９９號,"03-354-7111",J,M,J,M,M,M,J,M,H,M
I,7219,69,"12910095",詠晟科技股份有限公司,彰化縣,彰化縣和美鎮柑竹路８９號,"04-7579958",L,J,K,G,K,F,K,E,K,G
I,7219,70,"23739254",河昱企業股份有限公司,新北市,新北市汐止區康寧街１６９巷２９之１號３樓之１,"02-26953033",K,L,I,L,I,L,H,L,I,L
I,7219,71,"75904423",匯穎實業有限公司,高雄市,高雄市苓雅區青年二路６９號７樓之１,"07-7881907",I,M,E,M,E,M,G,L,J,M
I,7219,72,"22794503",至興精機股份有限公司,彰化縣,彰化縣伸港鄉溪底村工八路３號,"04-7990118",J,H,H,A,G,A,F,A,D,A
I,7219,73,"28722767",旭暉應用材料股份有限公司,臺南市,臺南市安南區工業一路３６號,"06-3842333",I,F,D,A,F,A,J,E,L,I
I,7219,74,"23830534",榮勝股份有限公司　,桃園市,桃園市平鎮區中興路九龍段１９２巷１號,"03-4607541",I,M,B,L,A,L,C,L,D,L
I,7219,75,"22773079",高技企業股份有限公司,桃園市,桃園市桃園區興邦路４３巷３號,"03-3767800",J,A,I,A,K,A,I,A,J,A
I,7219,76,"23455489",汎崙企業有限公司,臺北巿,臺北巿中山區民生東路一段二五號１２樓之一,"02-25413003",L,L,J,I,J,I,J,J,K,K
I,7219,77,"16347324",台郡科技股份有限公司,高雄市,高雄市大寮區過溪里大發工業區莒光一街２３號１樓,"07-7871008",A,A,A,A,A,A,A,A,A,A
I,7219,78,"84602131",豐安機器廠股份有限公司,臺南市,臺南市南區新仁路３號　,"06-2222548",L,M,L,M,L,L,L,M,L,L
I,7219,79,"12550578",台灣富美家股份有限公司,臺北巿,臺北巿中山區南京東路三段六十八–七十號６樓,"02-25151017-261",C,G,A,A,A,A,A,A,A,A
I,7219,80,"23986634",台朔重工股份有限公司,高雄市,高雄市仁武區竹後里水管路100號,"07-3711411",A,A,A,A,A,A,A,A,A,A
I,7219,81,"86522210",台塑石化股份有限公司,雲林縣,雲林縣麥寮鄉中興村台塑工業園區1號之1,"02-2712-2211",A,A,A,A,A,A,A,A,A,A
I,7219,82,"75708007",台灣塑膠工業股份有限公司,高雄市,高雄市仁武區竹後里水管路１００號,"02-27122211",A,A,A,A,A,A,A,A,A,A
I,7219,83,"04312878",和益化學工業股份有限公司,臺北巿,臺北巿南京東路２段２０６號１４樓,"02-25071234",A,A,A,A,A,A,A,A,A,A
I,7219,84,"60330130",彰源企業股份有限公司,雲林縣,雲林縣斗六巿榴中里工業路１２２號,"05-5571669",A,A,A,A,A,A,A,A,A,A
I,7219,85,"43860211",福三機械工業股份有限公司,桃園市,桃園市桃園區三民路３段４０６號,"03-3872920",L,M,K,M,L,M,L,M,L,M
I,7219,86,"53091900",復盛應用科技股份有限公司,臺北市,臺北市中山區南京東路２段１７２號３樓,"02-25072211#242",G,A,A,A,A,A,A,A,C,A
I,7219,87,"28604305",富騰國際實業有限公司,高雄市,高雄市鼓山區中華一路２１１３號８樓,"+886-7-7015775",L,L,J,L,K,L,K,L,L,L
I,7219,88,"84828692",甫邑企業有限公司,臺中市,臺中市大里區仁化里仁美路１３７巷３７號,"04-24921156",L,M,K,M,K,M,K,M,L,L
I,7219,89,"75915054",嘉豐海洋國際股份有限公司,高雄市,高雄市小港區永光街５號,"07-8017728",H,G,C,A,D,A,J,A,G,A
I,7219,90,"69557615",鋼洲企業股份有限公司,臺南市,臺南市永康區鹽行里鹽和街２６３巷１０號,"06-2534121",L,J,L,I,L,I,J,E,M,K
I,7219,91,"84554200",健瀚不銹鋼股份有限公司,臺南市,臺南市官田區工業路７號,"06-6935632",L,L,L,I,L,H,L,I,L,I
I,7219,92,"70829404",廣隆昌工程股份有限公司,台北市,台北市內湖區民權東路６段１２３巷２８號３樓之３,"02-87916791",J,H,I,L,J,K,J,J,J,I
I,7219,93,"70789607",茂林光電科技股份有限公司,桃園市,桃園市中壢區芝芭里民權路３段１１４９號,"03-4262828",J,A,F,A,D,A,C,A,D,A
I,7219,94,"89996697",耀鐽股份有限公司,臺中市,臺中市豐原區東湳里國豐路二段456號,"04-25245528",L,K,J,J,K,J,K,J,J,K
I,7219,95,"80301767",高爾科技股份有限公司,桃園市,桃園市中壢區後興路１段１２７號,"03-3776778",L,L,L,L,L,L,L,L,M,L
I,7219,96,"89744567",廣招興企業有限公司,高雄巿,高雄巿左營區博愛四路３２２號１樓,"07-3483876",K,M,J,M,D,M,A,L,K,L
I,7219,97,"53451088",功學企業有限公司,新北市,新北市三重區三民街２２２號２樓,"02-22834623",L,M,K,M,J,M,K,M,L,M
I,7219,98,"75940820",公準精密工業股份有限公司,高雄市,高雄市仁武區八德二路１６８號,"07-3597177",J,F,F,A,D,A,J,A,G,A
I,7219,99,"86869726",富好股份有限公司,桃園市,桃園市大園區五權里五青路１５０巷２６號,"03-3815216-8",J,J,F,H,F,H,G,H,H,I
I,7219,100,"68130803",中鋼焊材廠股份有限公司,臺南市,臺南市永康區王行里環工路９９號,"06-2331003",H,I,D,C,D,D,D,E,D,D
I,7219,101,"24687867",鋐展鋼鐵有限公司　,高雄市,高雄市小港區港順街５６號,"07-8229366",L,L,L,L,L,L,L,M,M,L
I,7219,102,"27256068",瑞士商格蘭富股份有限公司台灣分公司,苗栗縣,苗栗縣銅鑼鄉銅鑼村民有路１４號,"037-985015",A,A,A,A,A,A,A,A,A,A
I,7219,103,"28604190",喬泰金屬材料有限公司,高雄市,高雄市鼓山區民泰街４２之９號,"07-5539062",L,L,K,L,L,L,L,L,L,K
I,7219,104,"16971327",貫申有限公司,高雄市,高雄市岡山區本洲工業區本工七路１０號,"07-6228875",L,M,J,M,K,M,G,M,L,M
I,7219,105,"23792139",合生不銹鋼有限公司,臺中市,臺中市東區東光園路１００巷４２弄６號,"04-22834834",L,M,L,M,L,M,L,M,L,M
I,7219,106,"35350208",城昌企業股份有限公司,新北市,新北市五股區五權八路１２號,"02-22997046",L,L,L,L,L,K,L,L,L,L
I,7219,107,"22631109",大頡貿易有限公司,台北巿,台北巿內湖區內湖路一段４１１巷１２號２樓之１,"02-26573545",J,M,F,M,F,M,F,L,H,L
I,7219,108,"30427740",海豐科技股份有限公司,新北市,新北市中和區建一路１５０號１４樓之４,"02-82263910",L,M,L,M,L,M,L,M,L,M
I,7219,109,"54712961",河馬閥門有限公司,新北市,新北市鶯歌區三鶯路２９巷１７號,"02-35012626",L,L,K,K,L,L,L,L,L,L
I,7219,110,"29184956",台灣日立化成電子材料股份有限公司,南部科,南部科學園區臺南市善化區環東路２段２１號,"06-5053111#813",H,C,A,A,B,D,H,G,I,L
I,7219,111,"69624564",合錩國際股份有限公司,桃園市,桃園市蘆竹區長興路三段２２９巷９３號,"03-3240525",H,L,F,K,G,L,J,K,M,M
I,7219,112,"53584643",永盛企業有限公司,高雄市,高雄市苓雅區自強三路３號３５樓之１０,"07-9727759",L,J,L,J,L,J,K,K,L,K
I,7219,113,"85020668",禾明有限公司,高雄市,高雄市梓官區梓官路１５５巷１５號１樓,"08-7520082",L,M,M,M
I,7219,114,"23744989",耀貿企業有限公司,臺北巿,臺北巿敦化南路２段５號８樓之４,"02-27553313",L,M,K,L,K,L,K,L,K,L
I,7219,115,"29428448",弘昌企業社,臺南市,臺南市西港區堀子頭１５之４號,"06-7952528",L,M,L,M,L,M,L,M,M,M
I,7219,116,"13160090",紅雲國際股份有限公司,高雄市,高雄市鼓山區明誠三路６８９號１６樓　,"07-5525838",K,L,I,M,H,M,H,L,I,L
I,7219,117,"84813332",厚彤有限公司,桃園市,桃園市平鎮區湧光路４１６巷１０號１樓,"03-4697566",L,L,L,I,L,I,L,I,L,J
I,7219,118,"84400037",祥泰興金屬有限公司,新北市,新北市板橋區漢生東路８３巷７之９號１樓," ",L,M,L,M,K,M,L,M,L,M
I,7219,119,"23403321",憲旺機械工業有限公司,臺南市,臺南市新營區府西路６８號,"06-6530096",M,M,L,M,M,M,M,M,M,M
I,7219,120,"16372890",新成馨有限公司,臺南市,臺南市中西區民權路２段１０２號１樓,"06-2235106",L,M,L,L,L,M,L,M,L,M
I,7219,121,"35282407",信昌機械廠股份有限公司,新北市,新北市新莊區中正路六十七號,"02-29918845",F,A,A,A,A,A,A,A,A,A
I,7219,122,"35836625",新光鋼鐵股份有限公司,新北市,新北市三重區重新路４段９７號２５樓,"02-29779595",A,L,A,E,A,C,A,A,A,J
I,7219,123,"81494003",雄瑞機械工程有限公司,高雄巿,高雄巿小港區長泰街４２－２號,"07-8711033",M,M,L,M,L,M,M,M,M,M
I,7219,124,"89422117",華昌不銹鋼有限公司,高雄市,高雄市左營區富民路２１號,"07-5577220",M,M,L,M,M,M,M,M,M,M
I,7219,125,"22556208",煌傑金屬複合材料科技股份有限公司,新北市,新北市泰山區貴和里貴鳳街３號８樓,"02-26843811",L,J,L,G,L,A,L,E,M,E
I,7219,126,"53963861",宏瑞有限公司,臺中市,臺中市太平區仁和街７１號１樓,"04-22772768",L,L,L,L,L,L,L,K,L,J
I,7219,127,"35911757",華陽不銹鋼工業股份有限公司,台北巿,台北巿南京東路１段９２號８樓,"02-25415763",K,L,K,L,J,K,J,K,I,J
I,7219,128,"86035133",煌大鋼鐵股份有限公司,新北市,新北市樹林區樹潭街７之１號,"02-2681-2082",J,H,G,B,D,A,F,A,B,A
I,7219,129,"12692393",煌裕金屬工業股份有限公司,新北市,新北市樹林區俊安街７２號,"02-29016585",L,L,K,L,L,K,L,L,L,L
I,7219,130,"12742725",藝典鐳射科技有限公司,新北市,新北市林口區中正路二六四巷二七號,"02-26038777",L,L,L,L,L,M,L,M,L,M
I,7219,131,"16458572",英格特有限公司,高雄巿,高雄巿三民區皓東路１０９號１３樓,"07-3836460",L,L,L,L,L,L,L,L,L,L
I,7219,132,"84734816",勇大不銹鋼有限公司,高雄市,高雄市前鎮區擴建路１之３１號１樓,"07-8157891",L,M,M,M,M,M,M,M,M,M
I,7219,133,"53623569",昭旭貿易有限公司,台南市,台南市東區裕平路１１８號１樓,"06-3317879",L,L,L,J,L,J,L,K,L,J
I,7219,134,"42798990",杰銘國際事業有限公司,高雄市,高雄市仁武區京富路３０巷１１弄４０號１樓,"07-2383558",L,M,L,M,L,M,J,M,L,M
I,7219,135,"22693266",真鶴精機股份有限公司,桃園市,桃園市桃園區水汴一路１１８巷１號,"03-3252400",M,M,L,M,M,M,M,M,M,M
I,7219,136,"05832685",哲生精機廠股份有限公司,臺中市,臺中市太平區新仁路１段２２巷１４號,"04-22705488",L,L,L,K,L,K,L,J,L,L
I,7219,137,"89228824",震勵機械股份有限公司,臺南市,臺南市安南區安和路２段５４巷１２１號１樓,"06-3563889",L,J,L,H,K,F,L,F,K,I
I,7219,138,"53901113",震銘金屬有限公司,高雄市,高雄市大寮區大寮里華東路８６號,"07-7878836",J,M,K,M,K,M,L,M,K,M
I,7219,139,"69683444",結進不銹鋼工業股份有限公司,臺南市,臺南市永康區民東路３５號,"06-2538111",I,I,D,D,B,E,A,C,A,A
I,7219,140,"12714988",日陽技研有限公司,彰化縣,彰化縣和美鎮嘉鐵路１３１巷１６６號,"04-7566622",L,M,K,M,L,M,L,L,L,L
I,7219,141,"53425147",程時有限公司,新北市,新北市中和區員山路５０２號８樓之４,"02-2225-6766",L,M,J,M,K,L,K,M,L,M
I,7219,142,"27395189",進利雷射有限公司,臺中市,臺中市南屯區黎明路二段２１巷４２號１樓　　,"04-23849059",L,M,L,M,L,M,L,M,L,M
I,7219,143,"28045226",巨環精密工業有限公司,彰化縣,彰化縣和美鎮彰美路三段３３２號１樓,"04-7352226",L,K,L,J,L,J,L,J,L,K
I,7219,144,"53923046",恒泰興業有限公司,臺北市,臺北市松山區南京東路四段１１０號,"02-2578-2533",M,I,L,H,L,I,M,J,M,L
I,7219,145,"22914232",忠群螺絲五金股份有限公司,桃園市,桃園市龜山區頂湖一街８巷１２號,"03-3277677",J,K,G,J,G,I,G,I,I,J
I,7219,146,"54280817",峻岷有限公司,新北市,新北市新莊區成德街２２號６樓,"02-86018121",M,K,L,K,L,K,L,L,M,M
I,7219,147,"86051267",傑期企業股份有限公司,高雄市,高雄市大寮區大寮里大有四街５號,"07-7875855",A,J,A,K,A,J,A,I,A,H
I,7219,148,"13151542",鎧鉉不銹鋼有限公司,高雄市,高雄市大寮區濱北街１１５之１號　,"07-702-7666",M,M,L,M,K,M,K,L,L,M
I,7219,149,"89412618",凱承鋼鐵有限公司,高雄市,高雄市前鎮區籬仔內路３７號,"07-7015599",L,M,K,M,K,M,K,M,L,M
I,7219,150,"35319185",高力熱處理工業股份有限公司,桃園市,桃園市中壢區中壢工業區吉林北路５之２號,"03-4527005-9",A,A,A,A,A,A,A,A,A,A
I,7219,151,"29007137",凱博克實業有限公司,高雄市,高雄市苓雅區青年一路１６５巷６號,"07-7325361",L,M,L,L,L,L,L,L,L,L
I,7219,152,"25182175",嘉世通企業有限公司,桃園市,桃園市桃園區大興西路二段６號１２樓之１,"03-3022066",L,L,L,L,L,L,L,L,L,L
I,7219,153,"31218691",啟德包裝機械有限公司,台北巿,台北巿士林區延平北路五段２４４巷１６號１樓,"02-28105288",L,J,L,H,L,H,L,G,L,I
I,7219,154,"70845158",邑恩科技股份有限公司,臺北市,臺北市中山區松江路１００巷２３號１樓,"02-2711335",L,L,L,L,L,L,L,L,L,L
I,7219,155,"12277847",凱鴻環保科技股份有限公司,新北市,新北市汐止區忠三街１１８巷６１號,"02-26981577",L,L,L,L,K,L,L,L,L,L
I,7219,156,"36533487",金日實業股份有限公司,臺北巿,臺北巿中正區紹興南街５號１樓,"02-23417280",H,L,D,L,E,K,D,L,E,K
I,7219,157,"80196097",國昇科技有限公司,台北市,台北市萬華區德昌街１８３號１樓,"",L,M,L,M,L,M,L,M,L,M
I,7219,158,"89717219",光翔特殊金屬有限公司,新北市,新北市三重區中正北路一五六號三樓," ",J,L,H,L,I,M,I,M,I,L
I,7219,159,"13111319",廣泰金屬工業股份有限公司高科分公司,高雄市,高雄市路竹區南科高雄園區路科三路８號,"06-6987631",J,L,I,L,H,L,I,L,I,L
I,7219,160,"70598939",琨慶鋼管鐵材有限公司,高雄市,高雄市梓官區梓和里梓官路２４３巷９號,"07-6101234",L,M,L,M,L,M,L,M,L,M
I,7219,161,"81233789",鋼皇機械工程有限公司,高雄市,高雄市大寮區大仁街廿一號,"02-27884338",M,L,L,K,L,K,L,K,L,J
I,7219,162,"52880765",崑銓企業股份有限公司,臺中巿,臺中巿工業區三五路五二號,"04-23597366",L,L,K,J,J,J,J,J,K,J
I,7219,163,"75934475",聯東金屬股份有限公司　,高雄市,高雄市鳳山區鳳仁路１００之５２號、１００之５６號,"07-7107556",K,L,K,M,K,L,K,L,L,L
I,7219,164,"22299139",利達空調股份有限公司,新北市,新北市新莊區幸福東路２號,"02-2996-0988",L,M,K,L,L,K,L,I,L,L
I,7219,165,"80280670",聯通國際集運有限公司,基隆市,基隆市七賭區明德二路１５之４６號８樓,"02-27483453",L,M,L,M,L,M,L,M,M,M
I,7219,166,"22100708",良發保溫材料股份有限公司,高雄巿,高雄巿高雄加工出口區南一路二號,"",L,L,L,L,L,M,K,M,M,L
I,7219,167,"89436978",良聯工業股份有限公司,高雄市,高雄市林園區工業一路2號,"07-6450058",K,B,G,E,J,H,I,B,K,G
I,7219,168,"16431960",連海船舶裝卸承攬股份有限公司,高雄市,高雄市前鎮區大華二路１００號,"07-8138627",H,M,A,M,A,M,A,M,A,M
I,7219,169,"76358653",聯國金屬工業股份有限公司,高雄市,高雄市永安區保安路１９號１樓,"07-691-6699",A,A,A,A,A,A,A,A,A,A
I,7219,170,"85622079",聯華低溫設備股份有限公司,臺北市,臺北市大同區承德路１段４４號６樓,"02-27866000",L,M,J,M,I,M,K,M,K,M
I,7219,171,"54213108",日勝宏有限公司,高雄市,高雄市小港區松義街２５３巷３８號１樓　,"07-8061176",M,M,L,M,L,M,M,M,M,M
I,7219,172,"04327669",力春實業股份有限公司,臺北巿,臺北巿大同區承德路三段五十八號６樓之３,"02-25912118",L,M,J,M,I,M,J,M,J,M
I,7219,173,"12991723",六協興業股份有限公司,臺中市,臺中市太平區中平里精美路３１號１樓,"04-2279-1107",J,G,I,B,H,C,H,D,H,B
I,7219,174,"27904901",安格斯企業有限公司,高雄市,高雄市鳳山區文鳳路８１號３樓　,"07-3817557",L,M,K,M,K,M,K,M,L,M
I,7219,175,"21236122",今湛企業股份有限公司,新北市,新北市新店區北新路三段２０７號８樓,"02-89131236",L,F,L,A,L,A,L,A,L,A
I,7219,176,"23060824",千日股份有限公司,臺北巿,臺北巿中山區南京東路２段９０號２０樓,"02-29955299",L,L,J,L,J,L,J,L,J,L
I,7219,177,"70630939",隆安工業有限公司,新北市,新北市新莊區建國二路７４號１樓,"02-29773039",J,C,I,A,I,A,I,A,J,A
I,7219,178,"76027140",萬寶至馬達股份有限公司,高雄巿,高雄巿楠梓加工出口區開發路６６號,"07-3621111",B,A,A,A,A,A,A,A,A,A
I,7219,179,"23529497",美生金屬工業股份有限公司,桃園市,桃園市平鎮區湧豐里工業一路６號,"02-29085669",J,L,H,K,F,J,F,J,G,J
